idind	dby8	dby8b	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	year_sample	col2013_1	repet2013_1	col2013_2	repet2013_2	col2014_1	repet2014_1	col2014_2	repet2014_2	col2015_1	repet2015_1	col2015_2	repet2015_2	col2016_1	repet2016_1	col2016_2	repet2016_2
1407	154	154	136	138	183	188	290	290	235	237	210	220	169	177	243	251	216	220	P412	2013	NA	NA	P412	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1170	154	154	125	138	175	175	288	288	231	233	0	0	169	169	247	251	0	0	M1113	2013	NA	NA	M1113	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3727	154	154	0	0	186	190	288	288	231	243	0	0	173	173	234	247	212	212	M399	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M399	1
1147	154	154	134	136	177	188	268	288	239	239	218	222	0	0	255	255	220	224	M831	2013	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3500	131	154	136	136	177	186	286	290	231	239	211	220	169	173	247	263	224	224	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	3	NA	NA
1031	154	154	136	138	177	188	268	288	224	237	216	216	169	169	251	251	220	224	PP1	2015	PP1	1	PP1	1	NA	NA	NA	NA	NA	NA	PP1	1	NA	NA	NA	NA
2268	154	154	0	0	175	175	288	288	229	229	216	218	0	0	247	247	224	224	M1551	2014	NA	NA	NA	NA	NA	NA	M1551	1	NA	NA	NA	NA	NA	NA	NA	NA
3400	154	154	138	138	183	184	265	268	237	237	0	0	169	169	0	0	212	224	M813	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M813	1
6	154	154	134	136	186	188	286	288	229	229	211	216	169	169	255	255	212	220	M1979	2013	M1979	1	NA	NA	M1979	2	NA	NA	M1979	4	M1979	5	NA	NA	NA	NA
3896	154	154	136	136	175	186	265	288	235	235	216	228	169	169	243	251	212	216	M1102	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1	NA	NA
2003	154	154	136	136	175	188	0	0	0	0	220	220	173	173	255	255	216	216	M244	2014	NA	NA	NA	NA	NA	NA	M244	1	NA	NA	NA	NA	NA	NA	NA	NA
3209	154	154	136	146	186	188	0	0	231	231	211	211	169	169	243	251	212	220	M1079	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1079	1	NA	NA	NA	NA	NA	NA
2015	154	154	136	136	175	175	288	290	229	235	216	220	169	173	247	255	224	228	M244	2015	NA	NA	NA	NA	NA	NA	M244	2	M244	1	NA	NA	NA	NA	NA	NA
234	154	154	136	136	175	186	268	268	233	235	216	220	169	173	243	263	220	228	M831	2016	M831	2	M831	3	NA	NA	M831	4	M831	2	NA	NA	NA	NA	M831	5
1470	154	154	136	146	175	188	265	290	231	233	216	220	169	169	243	251	224	224	P412	2013	NA	NA	P412	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2313	154	154	136	136	188	188	288	288	228	228	218	218	0	0	0	0	220	224	M809	2014	NA	NA	NA	NA	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA
1114	154	154	136	136	186	186	268	288	233	241	207	216	169	169	251	251	224	228	M831	2014	M831	1	M831	1	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2376	131	154	136	146	186	186	265	268	231	235	216	220	169	169	243	255	228	228	M1551	2014	NA	NA	NA	NA	M1551	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
594	131	154	136	138	186	188	265	268	233	237	216	216	165	169	251	259	220	224	PP1	2013	NA	NA	PP1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2102	131	154	136	136	186	186	0	0	239	239	216	220	0	0	251	251	216	220	M809	2014	NA	NA	NA	NA	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA
1056	154	154	136	136	175	186	265	288	228	235	210	216	169	169	251	255	216	224	M809	2016	M809	1	NA	NA	M809	2	M809	4	NA	NA	NA	NA	M809	2	NA	NA
1529	154	154	136	136	190	190	286	288	228	237	220	220	169	169	251	255	212	212	M399	2013	NA	NA	M399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
658	131	154	136	136	186	188	288	290	229	233	220	220	173	177	243	263	224	224	M1551	2016	M1551	1	NA	NA	M1551	1	NA	NA	M1551	1	NA	NA	NA	NA	M1551	4
2707	131	154	136	136	175	183	284	288	235	243	211	216	169	169	251	251	224	224	PP3	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PP3	4	NA	NA	NA	NA
986	154	154	125	136	177	186	290	290	233	243	211	218	169	173	238	251	216	220	M1106	2013	PP3	4	M1106	1	NA	NA	NA	NA	PP3	1	M1106	1	NA	NA	NA	NA
233	154	154	134	136	177	190	284	286	229	233	216	220	169	177	247	247	216	216	M831	2013	M831	1	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	M831	1	NA	NA
2265	154	154	136	138	175	175	288	290	228	229	216	218	169	169	247	255	224	224	M1551	2015	NA	NA	NA	NA	NA	NA	M1551	1	M1551	2	NA	NA	M1551	2	M1551	2
1706	131	154	136	136	186	188	288	288	233	235	216	216	169	169	251	251	216	220	M1113	2015	NA	NA	NA	NA	M1113	1	NA	NA	NA	NA	M1113	1	NA	NA	NA	NA
1404	154	154	136	136	175	188	290	290	233	235	211	216	169	173	243	247	216	224	PP1	2014	NA	NA	PP1	1	PP1	1	PP1	2	PP1	3	NA	NA	PP1	1	NA	NA
492	154	154	138	138	177	186	268	288	231	235	216	218	169	169	247	255	220	224	M244	2013	M244	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2120	154	154	136	136	173	175	268	290	229	241	216	218	173	177	238	255	220	224	M1113	2015	NA	NA	NA	NA	NA	NA	M1113	1	M1113	2	M1113	1	NA	NA	NA	NA
2052	154	154	125	136	186	186	286	290	231	233	207	216	169	169	251	267	216	224	M1106	2016	NA	NA	NA	NA	NA	NA	M1106	1	PP3	1	M1106	1	M1106	4	M1106	1
1727	0	0	136	136	173	173	268	268	237	243	211	218	169	169	238	238	208	224	M1106	2014	NA	NA	NA	NA	M1106	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
573	154	154	136	136	175	177	286	290	228	229	209	216	169	177	251	251	220	224	PP1	2013	PP1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2028	154	154	136	136	175	184	288	290	229	237	210	216	169	173	247	251	216	224	M244	2014	NA	NA	NA	NA	NA	NA	M244	1	NA	NA	NA	NA	NA	NA	M244	1
2024	154	154	136	138	186	188	268	268	231	235	211	211	173	173	251	259	220	224	M244	2015	NA	NA	NA	NA	M244	3	M244	1	NA	NA	M244	4	M244	1	M244	1
1189	154	154	136	136	175	186	265	265	241	241	216	216	169	169	0	0	216	224	M813	2013	NA	NA	M813	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1185	154	154	136	138	175	175	284	290	231	237	216	216	169	169	243	251	224	228	M1113	2016	NA	NA	M1113	1	NA	NA	M1113	2	NA	NA	NA	NA	NA	NA	M1113	3
3137	154	154	136	136	188	188	268	286	235	239	216	216	169	169	243	255	220	224	M811	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M811	7	NA	NA	M811	3
3375	131	154	129	136	175	186	268	286	233	235	220	220	169	173	238	251	212	220	M813	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M813	1
145	154	154	134	136	190	190	268	268	231	233	211	216	169	173	247	251	220	220	M831	2013	M831	1	M831	1	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
280	131	154	136	136	177	186	268	284	233	241	210	216	169	169	247	255	216	224	M831	2016	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	M831	1
102	154	154	136	136	175	188	268	290	229	231	220	220	165	173	255	255	220	224	M831	2013	M831	5	NA	NA	NA	NA	NA	NA	M831	4	NA	NA	NA	NA	NA	NA
3990	154	154	136	142	177	186	268	268	233	237	218	218	169	169	251	255	216	224	M811	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M811	1
3738	154	154	136	138	175	186	286	288	235	237	211	216	169	169	238	251	220	224	M1112	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1112	4
1280	131	154	136	136	175	186	268	288	235	241	211	218	169	169	243	255	212	216	P412	2013	P412	2	P412	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	154	154	136	138	175	186	284	288	229	235	210	216	169	169	238	259	216	220	M831	2016	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	M831	1	NA	NA
3438	154	154	136	136	188	190	268	290	235	237	216	218	169	177	243	251	212	216	M815	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M815	1	M815	1
174	154	154	136	136	175	175	268	284	228	231	216	216	169	169	251	255	220	220	M831	2013	M831	1	M831	4	NA	NA	M831	3	M831	1	M831	11	NA	NA	NA	NA
1	154	154	136	136	175	186	268	268	229	241	216	216	173	173	247	255	220	224	M1112	2016	M1112	1	NA	NA	M1112	1	NA	NA	NA	NA	NA	NA	M1112	2	NA	NA
1105	154	154	136	136	188	188	268	288	229	237	216	216	169	169	234	259	220	220	M809	2014	M809	1	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
697	154	154	125	136	175	186	286	286	229	235	211	218	173	173	243	251	220	220	M1106	2013	M1106	5	M1106	1	PP3	1	M1106	1	NA	NA	M1106	3	PP3	1	NA	NA
3439	154	154	136	142	188	188	288	288	229	237	211	218	169	177	255	259	220	220	M811	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M811	2	NA	NA
1891	154	156	136	136	175	188	268	268	231	231	207	211	169	169	234	259	224	232	M809	2014	NA	NA	NA	NA	M809	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
352	154	154	136	136	188	188	268	268	228	235	216	216	169	181	247	263	228	228	M811	2014	NA	NA	M811	1	M811	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4010	154	154	136	136	175	175	265	288	229	239	211	211	169	169	238	255	224	224	M811	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M811	1
2635	154	154	136	136	175	190	0	0	235	235	216	218	173	173	259	259	216	224	M1106	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1106	1	NA	NA	NA	NA	NA	NA
1734	154	154	136	136	184	184	268	288	228	229	207	220	169	185	238	255	224	228	M813	2014	NA	NA	NA	NA	NA	NA	M813	1	NA	NA	NA	NA	NA	NA	NA	NA
802	154	154	125	136	186	188	268	268	228	235	218	218	169	169	243	251	216	220	M815	2014	M815	1	M815	1	NA	NA	M815	7	M815	4	M815	1	M815	1	M815	1
1720	154	154	136	136	175	175	265	286	231	241	216	218	169	173	251	251	212	216	M813	2014	NA	NA	NA	NA	NA	NA	M813	1	NA	NA	NA	NA	NA	NA	NA	NA
3387	154	154	136	136	186	188	268	268	239	241	0	0	169	169	238	251	224	228	M813	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M813	1
107	154	154	136	136	175	183	265	268	233	235	220	222	173	177	247	255	220	224	M831	2015	M831	6	NA	NA	M831	1	M831	1	NA	NA	M831	1	M831	1	NA	NA
472	154	154	134	136	175	186	288	290	239	239	211	216	169	177	247	251	224	224	M831	2014	NA	NA	M831	1	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2009	154	154	136	138	186	188	268	288	235	235	216	220	173	173	255	255	224	224	M244	2014	NA	NA	NA	NA	NA	NA	M244	2	NA	NA	NA	NA	NA	NA	NA	NA
2919	131	154	136	136	188	188	268	268	233	241	211	216	169	169	251	255	220	224	M813	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M813	9	NA	NA	NA	NA
238	131	154	136	136	175	177	288	290	228	235	216	220	169	169	234	255	216	228	M831	2014	M831	1	M831	1	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	M831	1
1150	131	154	136	136	177	188	284	290	231	233	220	220	169	169	247	247	220	224	M831	2013	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
564	154	154	125	136	175	186	288	288	235	241	216	216	169	173	247	251	220	224	M244	2013	M244	1	NA	NA	NA	NA	NA	NA	NA	NA	M244	1	NA	NA	NA	NA
3497	131	154	136	136	175	190	288	288	235	235	216	216	169	173	247	251	212	224	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	M831	1
802	154	154	125	136	186	188	268	268	228	235	218	218	169	169	243	251	216	220	M815	2016	M815	1	M815	1	NA	NA	M815	7	M815	4	M815	1	M815	1	M815	1
3936	154	154	136	138	175	188	265	290	233	239	210	214	169	173	243	251	224	224	PP3	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA
3850	154	154	136	136	177	188	288	290	229	233	210	216	169	173	247	251	216	224	M1102	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1	NA	NA
974	154	154	136	136	175	175	268	288	224	224	211	218	0	0	251	251	220	224	PP3	2013	PP3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
695	154	154	136	136	175	175	286	286	233	237	216	220	169	169	251	255	220	224	M1551	2013	M1551	1	NA	NA	NA	NA	M1551	2	NA	NA	NA	NA	NA	NA	NA	NA
3819	154	154	136	136	186	188	265	284	229	239	218	218	165	169	243	251	220	240	M1112	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1112	1	NA	NA
2588	150	154	134	134	186	188	0	0	228	229	218	218	169	181	247	247	212	220	M1979	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1979	1	NA	NA	NA	NA	NA	NA
1214	154	154	136	136	175	190	268	288	229	239	207	218	169	181	243	251	216	220	PP3	2013	NA	NA	PP3	2	NA	NA	NA	NA	M1106	3	NA	NA	M1106	4	NA	NA
1527	154	154	136	136	175	190	268	268	229	233	216	220	173	173	247	251	216	224	M399	2015	NA	NA	M399	1	NA	NA	NA	NA	M399	1	NA	NA	NA	NA	NA	NA
2914	131	154	136	136	175	186	286	288	229	235	216	220	169	169	259	263	216	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	M831	2	M831	1	NA	NA	NA	NA
3686	131	154	134	134	177	177	284	286	235	235	220	220	169	169	255	255	216	216	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1
2158	154	154	136	136	184	184	286	286	235	235	216	216	169	169	251	251	224	224	M1079	2014	NA	NA	NA	NA	NA	NA	M1079	3	NA	NA	NA	NA	NA	NA	M1079	1
1010	154	154	136	142	175	186	286	288	231	239	216	218	173	173	238	251	220	224	PP3	2014	NA	NA	M1106	1	M1106	1	NA	NA	PP3	1	NA	NA	NA	NA	NA	NA
151	154	154	136	136	184	188	268	290	231	235	218	218	169	173	247	251	224	224	M831	2013	M831	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
203	154	154	136	136	190	194	265	286	229	231	211	216	173	173	247	247	224	224	M831	2013	NA	NA	M831	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
250	154	154	134	148	175	186	268	288	228	229	216	220	173	173	255	255	216	220	M831	2013	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3162	154	154	136	136	175	175	268	288	231	235	211	218	169	169	247	251	220	228	M815	2016	NA	NA	NA	NA	NA	NA	NA	NA	M815	2	NA	NA	NA	NA	M815	1
3054	154	154	136	136	175	186	268	268	233	241	210	216	169	173	255	259	220	224	M815	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M815	1	NA	NA	NA	NA
301	154	154	138	138	186	186	265	288	233	237	211	216	169	177	247	259	216	216	M831	2016	M831	4	M831	1	M831	4	NA	NA	M831	1	NA	NA	M831	1	M831	1
930	154	154	136	136	175	186	268	284	237	241	216	220	169	169	243	243	224	224	M813	2015	M813	1	M813	2	M813	2	M813	4	M813	3	NA	NA	M813	2	M813	1
2537	131	154	138	138	175	186	0	0	228	229	216	218	169	169	247	255	224	224	M1551	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1	NA	NA	NA	NA	NA	NA
285	154	154	136	138	186	186	265	284	228	241	216	218	169	169	243	251	224	224	M831	2014	M831	1	M831	13	NA	NA	M831	2	NA	NA	NA	NA	NA	NA	NA	NA
2174	131	154	136	136	183	186	268	268	229	241	216	218	169	173	247	247	216	220	M1112	2016	NA	NA	NA	NA	M1112	2	M1112	1	NA	NA	M1112	1	M1112	6	M1112	1
3621	131	154	134	138	177	177	284	286	229	235	220	220	169	173	255	255	212	216	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1
2757	154	154	136	136	175	186	286	288	231	233	211	218	169	169	243	251	220	220	M244	2015	NA	NA	NA	NA	NA	NA	NA	NA	M244	2	NA	NA	NA	NA	NA	NA
556	154	154	136	136	188	188	268	290	241	241	216	218	169	177	255	255	220	220	M811	2013	P412	1	P412	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2918	131	154	136	146	177	186	265	284	229	231	210	216	169	173	243	251	220	228	CXSGT	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CXSGT	1	NA	NA	NA	NA
2200	154	154	136	136	175	175	265	288	228	228	211	211	0	0	0	0	220	228	M811	2014	NA	NA	NA	NA	NA	NA	M811	1	NA	NA	NA	NA	NA	NA	NA	NA
2583	154	154	136	138	175	177	268	268	233	237	211	220	169	177	238	263	216	224	M1106	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1106	1	PP3	5	PP3	2	M1106	5
273	131	154	134	136	175	188	268	288	231	241	216	218	169	173	255	255	220	224	M831	2014	NA	NA	M831	1	M831	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
395	154	154	136	136	184	188	268	288	228	241	207	220	169	169	238	255	224	228	M813	2016	M813	1	M813	5	M813	1	M813	2	M813	4	M813	3	M813	2	NA	NA
1927	154	154	136	136	188	188	265	290	229	231	218	218	169	173	247	251	220	224	M831	2014	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1176	154	154	136	136	186	186	268	286	224	237	216	216	169	173	243	255	216	224	M813	2013	NA	NA	M813	2	M813	1	NA	NA	M813	1	M813	1	M813	1	NA	NA
210	154	154	134	148	177	186	288	288	228	229	216	220	173	173	255	255	216	220	M831	2013	M831	4	NA	NA	NA	NA	M831	2	M831	2	NA	NA	M831	2	NA	NA
3680	154	154	136	136	175	186	268	268	235	235	0	0	0	0	263	263	228	228	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1
1210	131	154	125	136	175	186	288	288	237	241	216	216	169	169	247	251	220	224	M1113	2014	NA	NA	M1113	1	NA	NA	M1113	2	NA	NA	NA	NA	NA	NA	NA	NA
1576	154	154	136	136	186	190	284	284	0	0	211	211	0	0	255	259	212	212	M399	2013	NA	NA	M399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
180	131	154	136	136	186	186	268	268	231	231	216	216	169	173	247	251	220	232	M831	2013	NA	NA	M831	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1710	154	154	134	136	186	188	288	288	235	237	216	216	169	181	247	255	224	224	M1979	2014	NA	NA	NA	NA	M1979	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
198	154	154	125	134	175	186	268	268	235	237	211	218	169	169	251	259	228	232	M831	2014	NA	NA	M831	8	M831	1	M831	3	NA	NA	NA	NA	NA	NA	NA	NA
807	131	154	136	136	186	186	268	288	231	237	220	220	169	177	251	251	224	228	M815	2013	NA	NA	M815	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2105	154	154	0	0	186	186	275	290	229	235	216	216	0	0	251	259	216	224	M1975	2014	NA	NA	NA	NA	NA	NA	M1975	1	NA	NA	NA	NA	NA	NA	NA	NA
3100	131	154	136	138	186	186	268	288	228	228	211	216	169	173	243	251	228	228	M809	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M809	2	M809	1	NA	NA
2481	154	154	136	146	184	186	0	0	229	235	211	216	169	173	234	234	212	216	M1975	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1975	1	NA	NA	NA	NA	NA	NA
3363	131	154	136	136	186	188	265	284	233	241	216	216	165	169	247	251	228	228	M1102	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1102	1	M1102	1
647	154	154	125	136	175	186	268	284	231	235	218	220	169	173	247	251	220	224	M1551	2014	M1551	1	NA	NA	M1551	1	M1551	1	M1551	1	M1551	2	M1551	1	NA	NA
1695	154	154	136	136	188	188	268	288	228	237	211	220	169	169	234	247	220	220	M1113	2014	NA	NA	NA	NA	M1113	2	NA	NA	M1113	1	NA	NA	NA	NA	NA	NA
1082	154	154	136	138	184	186	268	290	229	231	216	216	169	173	255	255	212	220	M1975	2014	M1975	6	NA	NA	NA	NA	M1975	1	M1975	1	M1975	2	M1975	5	NA	NA
726	154	154	136	136	173	183	288	293	239	239	216	226	169	169	243	255	220	220	M1106	2015	M1106	2	NA	NA	M1106	1	NA	NA	M1106	4	NA	NA	NA	NA	M1106	1
3650	154	154	136	136	190	190	288	288	241	241	0	0	0	0	251	255	220	232	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1
3260	131	154	136	136	175	188	268	290	228	231	216	216	169	177	247	259	224	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA	NA	NA
3593	154	154	125	136	175	175	268	284	231	235	220	222	169	173	247	247	224	232	M244	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M244	1	NA	NA
2222	154	154	136	136	186	186	288	290	229	229	216	220	169	169	255	263	208	216	M1975	2016	NA	NA	NA	NA	NA	NA	M1975	1	NA	NA	NA	NA	M1975	1	NA	NA
587	154	154	136	142	186	186	288	290	239	241	216	226	169	177	247	255	216	220	M244	2013	M244	1	M244	2	M244	2	NA	NA	M244	1	NA	NA	M244	1	NA	NA
316	154	154	136	136	175	186	268	268	235	237	210	216	169	169	247	247	220	224	M811	2013	M811	2	M811	1	M811	1	M811	1	M811	2	M811	3	M811	1	M811	3
3960	154	154	136	136	175	175	265	265	235	235	0	0	173	173	255	255	216	236	M1551	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1
37	131	154	136	136	186	186	268	284	228	228	211	216	169	169	0	0	224	224	M1979	2013	M1979	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1037	154	154	125	136	183	190	268	284	235	239	216	218	169	169	247	251	220	224	PP3	2013	PP3	1	NA	NA	NA	NA	NA	NA	PP3	1	NA	NA	PP3	1	NA	NA
634	154	154	134	136	0	0	268	268	237	237	0	0	169	173	247	247	220	220	M1551	2013	M1551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3556	154	154	136	136	181	181	265	290	229	233	0	0	0	0	255	255	216	224	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA
3512	131	154	136	136	186	186	268	290	235	239	214	218	169	169	243	251	220	232	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA
2834	154	154	136	136	186	186	0	0	0	0	216	216	173	173	247	247	224	224	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA
3116	154	154	136	146	181	186	268	268	231	241	211	211	169	169	251	255	216	224	M809	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M809	2	NA	NA	NA	NA
1652	154	154	136	136	175	175	268	288	229	237	211	218	169	173	247	251	220	224	M831	2014	M831	1	NA	NA	M831	1	M831	7	NA	NA	NA	NA	NA	NA	NA	NA
131	154	154	136	136	188	190	288	288	233	241	216	220	173	173	255	255	220	220	M831	2013	M831	2	NA	NA	M831	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
3532	131	154	136	136	186	188	265	286	231	237	216	216	169	169	247	247	216	216	M831	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA
929	154	154	136	136	186	188	268	288	228	233	216	216	169	169	238	251	216	220	M1113	2014	M1113	1	M1113	1	NA	NA	M1113	1	M1113	2	M1113	3	M1113	1	M1113	2
419	154	154	136	136	175	188	284	284	237	239	211	218	169	173	251	255	216	232	M1102	2013	M1102	1	M1102	1	M1102	1	M1102	1	NA	NA	NA	NA	NA	NA	NA	NA
1418	154	154	136	136	175	175	284	288	229	237	216	224	169	173	247	255	212	212	M399	2013	M399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
746	154	154	125	136	175	186	268	286	229	235	211	218	169	173	243	251	216	220	M1106	2013	M1106	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1495	154	154	136	136	184	184	265	268	233	235	216	216	169	169	251	255	216	220	M1079	2013	M1079	5	M1079	2	NA	NA	NA	NA	NA	NA	NA	NA	M1079	1	NA	NA
1071	131	154	136	138	186	188	268	268	231	233	216	220	169	177	251	259	220	220	M809	2013	M809	2	M809	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2534	154	154	136	136	175	186	284	288	228	229	216	218	165	169	238	255	216	220	M1551	2015	NA	NA	NA	NA	NA	NA	NA	NA	M1551	1	M1551	1	M1551	1	M1551	2
2389	131	154	136	136	186	188	268	288	235	235	216	220	165	173	238	255	224	228	M1551	2014	NA	NA	NA	NA	M1551	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
703	154	154	136	142	177	186	268	290	229	233	216	220	169	169	255	259	216	224	M831	2014	M1551	1	NA	NA	NA	NA	M831	2	NA	NA	NA	NA	NA	NA	NA	NA
3934	154	154	125	125	177	186	288	290	237	237	211	218	169	169	251	251	216	224	M1106	2016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M1106	1
1539	131	154	136	136	175	175	271	284	229	229	0	0	169	177	247	255	212	216	M399	2013	NA	NA	M399	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2796	131	154	136	136	175	175	0	0	231	231	0	0	169	169	259	259	220	220	M831	2015	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	M831	1	NA	NA	NA	NA
1721	154	154	134	136	188	188	265	265	229	229	218	218	169	177	255	255	220	220	M1979	2014	NA	NA	NA	NA	M1979	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1611	154	154	136	136	184	188	265	290	229	231	218	218	169	173	251	251	224	228	M831	2013	M831	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
167	154	154	136	136	177	186	286	290	229	235	216	220	169	169	255	259	220	220	M831	2016	M831	2	M831	22	NA	NA	NA	NA	M831	2	NA	NA	M831	3	NA	NA
