idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
1327	136	136	186	186	288	290	226	237	214	214	169	169	243	243	212	228	Thu20	M	Juv	2017	NA	NA	NA	NA	NA	Thu20
1328	136	136	186	186	288	290	226	226	212	215	169	169	243	247	212	220	Thu29	M	Adult	2016	NA	NA	Thu29	NA	NA	NA
1329	136	136	186	186	288	290	226	226	215	215	169	169	247	255	212	220	Thu39	M	Juv	2017	NA	NA	NA	NA	NA	Thu39
1330	136	136	186	186	288	290	226	226	0	0	169	177	247	251	212	220	Thu29	M	Juv	2017	NA	NA	NA	NA	NA	Thu29
1331	136	136	186	186	288	290	228	237	215	215	169	169	247	247	212	220	Thu27	M	Juv	2016	NA	NA	NA	Thu27	NA	Thu27
1332	136	136	186	186	288	290	228	237	214	215	169	177	243	247	220	232	Thu39	M	Juv	2015	NA	Thu39	NA	NA	NA	NA
1333	136	136	186	186	288	290	228	237	214	214	169	169	247	247	212	220	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1334	136	136	186	186	288	290	228	237	214	218	177	177	243	259	220	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1335	136	136	186	186	288	290	228	237	214	218	169	177	243	255	212	212	Thu20	M	Juv	2015	NA	Thu20	NA	NA	NA	NA
1337	136	136	186	186	288	290	228	237	0	0	0	0	247	259	212	220	Thu32	M	Adult	2017	NA	NA	NA	NA	Thu32	Thu32
1338	136	136	186	186	288	290	228	229	215	215	169	177	238	243	212	228	Thu31	M	Adult	2015	Thu31	NA	NA	NA	NA	NA
1339	136	136	186	186	288	290	228	235	215	220	169	177	247	259	220	220	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1341	136	136	186	186	288	290	228	235	214	215	169	177	243	255	212	220	Thu34	M	Juv	2015	NA	Thu34	NA	NA	NA	NA
1342	136	136	186	186	288	290	228	235	214	214	169	173	247	247	212	220	Thu25	M	Juv	2017	NA	NA	NA	NA	NA	Thu25
1343	136	136	186	186	288	290	228	235	214	218	169	177	259	259	220	220	Thu32	M	Adult	2016	NA	NA	Thu32	NA	NA	NA
1344	136	136	186	186	288	290	228	235	214	218	169	177	243	255	212	220	Thu22	M	Adult	2015	Thu22	NA	NA	NA	NA	NA
1345	136	136	186	186	288	290	228	235	0	0	169	173	247	247	212	220	Thu25	M	Juv	2017	NA	NA	NA	NA	NA	Thu25
1346	136	136	186	186	288	290	226	228	220	220	177	177	243	255	220	220	Thu29	M	Juv	2016	NA	NA	NA	Thu29	NA	NA
1347	136	136	186	186	288	290	226	228	215	228	169	177	247	255	212	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1348	136	136	186	186	288	290	226	228	215	215	169	177	247	251	212	232	Thu24	M	Juv	2016	NA	NA	NA	Thu24	NA	NA
1349	136	136	186	186	288	290	226	228	214	215	169	177	247	263	212	220	Thu26	M	Juv	2015	NA	Thu26	NA	NA	NA	NA
1350	136	136	186	186	288	290	226	228	214	215	169	169	247	263	220	220	Thu23	M	Juv	2015	NA	Thu23	NA	NA	NA	NA
1351	136	136	186	186	288	290	226	228	214	218	177	177	243	255	212	220	Thu20	M	Adult	2015	Thu20	NA	Thu20	NA	NA	NA
1352	136	136	186	186	288	290	226	228	214	218	169	177	243	247	212	220	Thu22	M	Juv	2017	NA	NA	NA	NA	NA	Thu22
1353	136	136	186	186	288	290	226	228	214	218	169	169	243	243	220	224	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1354	136	136	186	186	288	290	226	228	0	0	173	177	247	259	212	212	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1355	136	136	186	186	288	290	226	228	0	0	169	169	247	259	220	228	Thu29	M	Juv	2016	NA	NA	NA	Thu29	NA	NA
1356	136	136	186	186	288	290	228	228	212	215	169	169	243	255	212	220	Thu22	M	Adult	2016	NA	NA	Thu22	NA	NA	NA
1357	136	136	186	186	288	290	228	228	215	215	177	177	238	238	220	228	Thu20	M	Juv	2017	NA	NA	NA	NA	NA	Thu20
1358	136	136	186	186	288	290	228	228	215	215	177	177	238	238	220	220	Thu20	M	Juv	2017	NA	NA	NA	NA	NA	Thu20
1359	136	136	186	186	288	290	228	228	215	215	169	177	243	255	220	224	Thu22	M	Juv	2017	NA	NA	NA	NA	NA	Thu22
1360	136	136	186	186	288	290	228	228	215	215	169	169	238	259	212	228	Thu20	M	Juv	2015	NA	Thu20	NA	NA	NA	NA
1361	136	136	186	186	288	290	228	228	214	220	169	177	238	259	212	220	Thu22	M	Juv	2016	NA	NA	NA	Thu22	NA	NA
1362	136	136	186	186	288	290	228	228	214	215	177	177	247	251	220	220	Thu20	M	Juv	2015	NA	Thu20	NA	NA	NA	NA
1363	136	136	186	186	288	290	228	228	214	214	169	177	251	251	220	224	Thu20	M	Juv	2017	NA	NA	NA	NA	NA	Thu20
1364	136	136	186	186	288	290	228	228	215	218	169	169	259	263	212	220	Thu26	M	Juv	2016	NA	NA	NA	Thu26	NA	NA
1365	136	136	186	186	288	290	228	228	214	218	169	177	251	255	212	220	Thu20	M	Adult	2015	Thu20	NA	NA	Thu20	NA	NA
1366	136	136	186	186	288	290	228	228	218	218	169	169	251	255	212	220	Thu29	M	Adult	2017	NA	NA	NA	NA	Thu29	NA
1367	136	136	186	186	288	290	228	228	0	0	169	177	243	243	212	220	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1368	136	136	186	186	268	288	237	237	0	0	169	169	238	259	212	212	Thu32	M	Adult	2017	NA	NA	NA	NA	Thu32	NA
1369	136	136	186	186	268	288	235	237	215	220	169	177	243	259	212	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1370	136	136	186	186	268	288	235	237	215	218	177	177	259	259	220	220	Thu32	M	Adult	2015	Thu32	Thu32	Thu32	Thu32	NA	Thu32
1371	136	136	186	186	268	288	235	235	214	218	177	177	243	259	212	220	Thu22	M	Juv	2016	NA	NA	NA	Thu22	NA	NA
1372	136	136	186	186	268	288	226	237	212	215	169	169	247	247	212	220	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	NA
1373	136	136	186	186	268	288	226	237	215	220	169	169	243	247	220	220	Thu33	M	Juv	2015	NA	Thu33	NA	NA	NA	NA
1374	136	136	186	186	268	288	226	237	215	215	169	177	243	247	220	224	Thu39	M	Adult	2015	Thu39	NA	NA	NA	NA	NA
1375	136	136	186	186	268	288	226	237	215	215	169	169	247	247	212	220	Thu36	M	Juv	2017	NA	NA	NA	NA	NA	Thu36
1376	136	136	186	186	268	288	226	237	214	220	169	173	234	247	220	220	Thu37	M	Juv	2016	NA	NA	NA	Thu37	NA	NA
1377	136	136	186	186	268	288	226	237	215	218	169	177	234	259	212	236	Thu26	M	Adult	2015	Thu26	NA	NA	Thu26	NA	NA
1378	136	136	186	186	268	288	226	237	215	218	169	169	247	259	220	224	Thu33	M	Juv	2016	NA	NA	NA	Thu33	NA	NA
1379	136	136	186	186	268	288	226	237	214	218	169	169	247	259	220	224	Thu38	M	Juv	2015	NA	Thu38	NA	NA	NA	NA
1380	136	136	186	186	268	288	226	237	218	218	169	177	247	263	212	224	Thu38	M	Adult	2015	Thu38	NA	NA	Thu38	NA	NA
1381	136	136	186	186	268	288	226	237	0	0	177	177	243	259	212	228	Thu23	M	Adult	2017	NA	NA	NA	NA	Thu23	NA
1382	136	136	186	186	268	288	226	229	215	215	169	169	243	259	212	224	Thu31	M	Juv	2017	NA	NA	NA	NA	NA	Thu31
1383	136	136	186	186	268	288	226	229	215	218	169	177	243	247	212	224	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1384	136	136	186	186	268	288	226	226	215	215	169	169	247	255	220	220	Thu36	M	Juv	2017	NA	NA	NA	NA	NA	Thu36
1385	136	136	186	186	268	288	226	226	214	215	177	177	243	247	220	224	Thu33	M	Juv	2015	NA	Thu33	Thu33	Thu33	NA	NA
1386	136	136	186	186	268	288	226	226	212	218	177	177	243	247	212	224	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1387	136	136	186	186	268	288	226	226	215	218	169	177	247	247	212	212	Thu32	M	Adult	2016	NA	NA	Thu32	Thu32	NA	NA
1388	136	136	186	186	268	288	226	226	218	218	169	169	238	255	220	224	Thu39	M	Adult	2015	Thu39	NA	NA	NA	NA	NA
1389	136	136	186	186	268	288	226	226	0	0	169	177	243	259	220	224	Thu36	M	Adult	2016	NA	NA	Thu36	NA	NA	NA
1390	136	136	186	186	268	288	224	228	214	214	169	177	247	247	212	224	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1391	136	136	186	186	268	288	224	228	214	218	169	177	247	247	212	224	Thu32	M	Adult	2016	NA	NA	Thu32	NA	NA	Thu32
1392	136	136	186	186	268	288	228	237	212	215	169	169	251	251	212	220	Thu20	M	Juv	2016	NA	NA	NA	Thu20	NA	NA
1393	136	136	186	186	268	288	228	237	215	215	169	177	243	247	220	220	Thu27	M	Juv	2017	NA	NA	NA	NA	NA	Thu27
1394	136	136	186	186	268	288	228	237	215	215	169	169	247	251	220	220	Thu23	M	Juv	2016	NA	NA	NA	Thu23	NA	NA
1395	136	136	186	186	268	288	228	237	214	215	169	177	238	259	212	220	Thu25	M	Juv	2015	NA	Thu25	NA	NA	NA	NA
1396	136	136	186	186	268	288	228	237	214	215	169	169	243	243	220	220	Thu32	M	Adult	2015	Thu32	NA	NA	Thu32	NA	NA
1397	136	136	186	186	268	288	228	237	214	215	169	169	247	259	212	220	Thu20	M	Juv	2015	NA	Thu20	NA	NA	NA	NA
1398	136	136	186	186	268	288	228	237	214	214	169	177	238	247	212	212	Thu39	M	Juv	2016	NA	NA	NA	Thu39	NA	NA
1400	136	136	186	186	268	288	228	237	215	218	169	169	247	259	220	224	Thu36	M	Adult	2016	NA	NA	Thu36	NA	NA	NA
1401	136	136	186	186	268	288	228	237	214	218	169	177	238	255	220	220	Thu32	M	Juv	2015	NA	Thu32	NA	NA	NA	NA
1402	136	136	186	186	268	288	228	237	214	218	169	177	243	255	224	232	Thu20	M	Adult	2016	NA	NA	Thu20	Thu20	NA	NA
1403	136	136	186	186	268	288	228	237	215	218	169	177	238	247	220	220	Thu32	M	Adult	2016	NA	NA	Thu32	NA	NA	Thu32
1404	136	136	186	186	268	288	228	237	0	0	0	0	247	259	212	224	Thu36	M	Juv	2016	NA	NA	NA	Thu36	NA	NA
1405	136	136	186	186	268	288	228	229	215	215	177	177	238	255	212	212	Thu21	M	Juv	2015	NA	Thu21	NA	NA	NA	NA
1406	136	136	186	186	268	288	228	229	214	215	169	177	247	255	212	220	Thu22	M	Juv	2015	NA	Thu22	NA	NA	NA	NA
1408	136	136	186	186	268	288	228	229	215	218	177	177	238	251	220	228	Thu31	M	Adult	2016	NA	NA	Thu31	NA	NA	NA
1409	136	136	186	186	268	288	228	229	215	218	169	181	238	238	212	220	Thu21	M	Adult	2015	Thu21	Thu21	NA	Thu21	NA	NA
1410	136	136	186	186	268	288	228	229	218	218	169	169	247	259	212	212	Thu20	M	Adult	2015	Thu20	Thu20	NA	NA	NA	NA
1411	136	136	186	186	268	288	228	229	214	215	169	169	238	247	212	212	Thu33	M	Adult	2015	Thu33	NA	Thu33	NA	Thu33	Thu33
1412	136	136	186	186	268	288	228	235	212	215	169	169	243	247	212	224	Thu37	M	Adult	2016	NA	NA	Thu37	NA	NA	NA
1413	136	136	186	186	268	288	228	235	215	215	177	177	251	251	212	220	Thu31	M	Juv	2017	NA	NA	NA	NA	NA	Thu31
1414	136	136	186	186	268	288	228	235	215	218	169	177	243	247	212	220	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	NA
1416	136	136	186	186	268	288	226	228	212	212	169	177	247	247	208	212	Thu32	M	Adult	2016	NA	NA	Thu32	NA	NA	NA
1417	136	136	186	186	268	288	226	228	212	215	169	177	243	259	212	220	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	NA
1418	136	136	186	186	268	288	226	228	215	220	173	177	243	259	212	220	Thu23	M	Juv	2016	NA	NA	NA	Thu23	NA	NA
1420	136	136	186	186	268	288	226	228	215	215	169	169	243	247	212	220	Thu27	M	Juv	2015	NA	Thu27	NA	NA	NA	NA
1422	136	136	186	186	268	288	226	228	214	228	169	169	251	259	220	224	Thu38	M	Adult	2016	NA	NA	Thu38	NA	NA	NA
1423	136	136	186	186	268	288	226	228	214	215	169	183	243	247	220	220	Thu38	M	Juv	2015	NA	Thu38	NA	NA	NA	NA
1424	136	136	186	186	268	288	226	228	214	215	169	177	247	251	212	220	Thu33	M	Adult	2015	Thu33	NA	NA	NA	NA	NA
1426	136	136	186	186	268	288	226	228	214	215	169	169	259	259	212	220	Thu36	M	Adult	2015	Thu36	NA	NA	NA	NA	Thu27
1427	136	136	186	186	268	288	226	228	214	214	169	173	243	255	220	220	Thu22	M	Juv	2015	NA	Thu22	Thu22	Thu22	NA	NA
1428	136	136	186	186	268	288	226	228	214	214	169	177	243	243	220	220	Thu36	M	Juv	2017	NA	NA	NA	NA	NA	Thu36
1429	136	136	186	186	268	288	226	228	214	214	169	169	238	243	212	220	Thu26	M	Juv	2017	NA	NA	NA	NA	NA	Thu26
1431	136	136	186	186	268	288	226	228	218	220	169	177	247	259	220	220	Thu36	M	Juv	2016	NA	NA	NA	Thu36	NA	NA
1433	136	136	186	186	268	288	226	228	215	218	169	177	243	247	212	220	Thu39	M	Adult	2015	Thu39	NA	NA	NA	NA	NA
1434	136	136	186	186	268	288	226	228	215	218	169	177	243	255	212	220	Thu20	M	Juv	2017	NA	NA	NA	NA	NA	Thu20
1435	136	136	186	186	268	288	226	228	215	218	169	169	243	259	212	224	Thu33	M	Adult	2015	Thu33	Thu49	NA	NA	NA	Thu33
1438	136	136	186	186	268	288	226	228	215	218	169	169	238	255	220	228	Thu39	M	Adult	2016	NA	NA	Thu39	NA	NA	NA
1439	136	136	186	186	268	288	226	228	214	218	169	177	259	263	212	224	Thu20	M	Adult	2015	Thu20	NA	NA	NA	NA	NA
1440	136	136	186	186	268	288	226	228	214	218	169	177	243	243	212	220	Thu22	M	Juv	2016	NA	NA	NA	Thu22	NA	NA
1442	136	136	186	186	268	288	226	228	214	218	169	177	247	259	212	220	Thu32	M	Juv	2015	NA	Thu32	NA	NA	NA	NA
1443	136	136	186	186	268	288	226	228	214	218	169	169	238	243	212	220	Thu26	M	Juv	2017	NA	NA	NA	NA	NA	Thu26
1444	136	136	186	186	268	288	226	228	214	218	169	169	255	267	220	224	Thu27	M	Juv	2017	NA	NA	NA	NA	NA	Thu27
1445	136	136	186	186	268	288	226	228	214	218	169	169	251	255	212	220	Thu38	M	Juv	2015	NA	Thu38	NA	NA	NA	NA
1446	136	136	186	186	268	288	226	228	218	218	169	169	238	243	212	220	Thu26	M	Juv	2017	NA	NA	NA	NA	NA	Thu26
1447	136	136	186	186	268	288	226	228	0	0	177	177	259	259	212	224	Thu33	M	Adult	2017	NA	NA	NA	NA	Thu33	NA
1448	136	136	186	186	268	288	226	228	215	218	169	177	243	259	220	220	Thu33	M	Adult	2015	Thu33	NA	Thu33	NA	Thu33	NA
1449	136	136	186	186	268	288	226	228	214	226	169	177	247	259	216	220	Thu33	M	Juv	2016	NA	NA	NA	Thu33	Thu33	NA
1450	136	136	186	186	268	288	226	228	214	215	169	177	247	247	212	212	Thu32	M	Juv	2015	NA	Thu32	NA	NA	NA	Thu32
1451	136	136	186	186	268	288	226	228	0	0	169	169	238	238	212	220	Thu32	M	Adult	2017	NA	NA	NA	NA	Thu32	NA
1452	136	136	186	186	268	288	226	228	0	0	169	169	238	243	212	212	Thu32	M	Adult	2017	NA	NA	NA	NA	Thu32	NA
1453	136	136	186	186	268	288	226	228	214	214	169	169	247	270	220	224	Thu33	M	Adult	2016	NA	NA	Thu33	NA	Thu33	NA
1454	136	136	186	186	268	288	226	228	215	218	169	169	238	247	212	220	Thu32	M	Juv	2015	NA	Thu32	Thu32	NA	Thu32	Thu32
1455	136	136	186	186	268	288	226	228	214	218	169	177	247	259	216	220	Thu33	M	Juv	2015	NA	Thu33	NA	NA	Thu33	NA
1456	136	136	186	186	268	288	228	228	228	228	169	177	243	247	220	220	Thu22	M	Juv	2017	NA	NA	NA	NA	NA	Thu22
1458	136	136	186	186	268	288	228	228	215	224	169	177	243	247	220	220	Thu22	M	Juv	2017	NA	NA	NA	NA	NA	Thu22
1459	136	136	186	186	268	288	228	228	212	215	169	177	259	259	212	212	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1460	136	136	186	186	268	288	228	228	215	220	169	177	243	255	220	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	Thu32
1461	136	136	186	186	268	288	228	228	215	215	173	177	251	255	212	220	Thu20	M	Adult	2015	Thu20	NA	NA	NA	NA	NA
1462	136	136	186	186	268	288	228	228	215	215	177	177	247	247	220	228	Thu39	M	Juv	2017	NA	NA	NA	NA	NA	Thu39
1463	136	136	186	186	268	288	228	228	215	215	169	177	263	263	212	212	Thu22	M	Juv	2015	NA	Thu22	NA	NA	NA	NA
1464	136	136	186	186	268	288	228	228	215	215	169	177	251	259	216	228	Thu39	M	Juv	2017	NA	NA	NA	NA	NA	Thu39
1465	136	136	186	186	268	288	228	228	215	215	169	169	243	259	220	224	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1466	136	136	186	186	268	288	228	228	214	220	169	169	247	247	220	224	Thu37	M	Juv	2016	NA	NA	NA	Thu37	NA	NA
1468	136	136	186	186	268	288	228	228	214	215	169	177	234	255	212	212	Thu26	M	Juv	2016	NA	NA	NA	Thu26	NA	Thu26
1469	136	136	186	186	268	288	228	228	214	215	169	177	238	255	212	228	Thu26	M	Adult	2015	Thu26	NA	NA	NA	NA	NA
1470	136	136	186	186	268	288	228	228	214	215	169	169	259	259	212	212	Thu20	M	Adult	2016	NA	NA	Thu20	Thu20	NA	NA
1471	136	136	186	186	268	288	228	228	214	215	169	169	247	259	212	212	Thu20	M	Juv	2015	NA	Thu20	NA	NA	Thu20	NA
1472	136	136	186	186	268	288	228	228	214	215	169	169	243	247	212	220	Thu34	M	Juv	2015	NA	Thu34	NA	NA	NA	NA
1473	136	136	186	186	268	288	228	228	214	214	177	177	259	259	212	224	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1476	136	136	186	186	268	288	228	228	215	218	177	177	247	247	212	224	Thu33	M	Juv	2015	NA	Thu33	NA	NA	NA	Thu33
1477	136	136	186	186	268	288	228	228	215	218	169	173	247	247	220	224	Thu33	M	Juv	2015	NA	Thu33	NA	NA	NA	NA
1479	136	136	186	186	268	288	228	228	215	218	169	177	251	251	220	224	Thu22	M	Adult	2016	NA	NA	Thu22	NA	NA	NA
1481	136	136	186	186	268	288	228	228	215	218	169	169	247	259	212	220	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	NA
1482	136	136	186	186	268	288	228	228	215	218	169	169	251	255	212	224	Thu37	M	Juv	2015	NA	Thu37	NA	NA	NA	NA
1483	136	136	186	186	268	288	228	228	215	218	169	169	238	255	212	224	Thu20	M	Adult	2015	Thu20	NA	NA	NA	NA	NA
1484	136	136	186	186	268	288	228	228	215	218	169	169	243	255	212	212	Thu20	M	Juv	2016	NA	NA	NA	Thu20	Thu20	NA
1485	136	136	186	186	268	288	228	228	214	218	173	177	243	270	220	224	Thu33	M	Juv	2016	NA	NA	NA	Thu33	NA	NA
1486	136	136	186	186	268	288	228	228	214	218	169	169	263	263	212	220	Thu39	M	Juv	2017	NA	NA	NA	NA	NA	Thu39
1487	136	136	186	186	268	288	228	228	214	218	169	169	251	251	220	224	Thu39	M	Adult	2016	NA	NA	Thu39	Thu39	NA	NA
1488	136	136	186	186	268	288	228	228	214	218	169	169	243	259	220	224	Thu24	M	Juv	2015	NA	Thu24	NA	NA	NA	NA
1489	136	136	186	186	268	288	228	228	218	218	177	177	259	259	212	224	Thu33	M	Adult	2016	NA	NA	Thu33	NA	NA	NA
1490	136	136	186	186	268	288	228	228	218	218	177	177	238	259	212	212	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1491	136	136	186	186	268	288	228	228	218	218	177	177	247	259	212	224	Thu33	M	Adult	2015	Thu33	Thu33	NA	NA	NA	Thu33
1492	136	136	186	186	268	288	228	228	218	218	169	169	247	247	220	220	Thu32	M	Adult	2015	Thu32	Thu32	NA	NA	NA	NA
1493	136	136	186	186	268	288	228	228	0	0	177	177	247	259	212	224	Thu33	M	Adult	2017	NA	NA	NA	NA	Thu33	Thu33
1494	136	136	186	186	268	288	228	228	215	218	169	177	251	251	212	220	Thu32	M	Juv	2015	NA	Thu32	NA	Thu32	Thu32	Thu32
1495	136	136	186	186	268	288	228	228	0	0	169	177	251	251	220	228	Thu33	M	Adult	2016	NA	NA	Thu33	NA	NA	NA
1496	136	136	186	186	268	288	228	228	0	0	169	177	247	247	220	224	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1497	136	136	186	186	268	288	228	228	0	0	169	177	234	255	212	212	Thu26	M	Juv	2016	NA	NA	NA	Thu26	NA	Thu26
1498	136	136	186	186	268	288	228	228	0	0	169	169	259	259	212	220	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	NA
1499	136	136	186	186	268	288	228	228	215	218	169	169	247	251	220	228	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	Thu37
1500	136	136	186	186	288	288	237	237	215	215	169	169	243	247	212	220	Thu39	M	Juv	2017	NA	NA	NA	NA	NA	Thu39
1501	136	136	186	186	288	288	229	229	218	218	169	177	251	255	216	228	Thu31	M	Juv	2017	NA	NA	NA	NA	NA	Thu31
1502	136	136	186	186	288	288	229	229	0	0	0	0	251	251	216	224	Thu33	M	Adult	2017	NA	NA	NA	NA	Thu33	NA
1503	136	136	186	186	288	288	224	235	215	220	169	169	243	263	212	220	Thu31	M	Juv	2016	NA	NA	NA	Thu31	NA	NA
1505	136	136	186	186	288	288	226	237	215	215	169	173	243	251	220	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	Thu32
1506	136	136	186	186	288	288	226	237	215	215	169	169	247	251	212	220	Thu36	M	Juv	2017	NA	NA	NA	NA	NA	Thu36
1507	136	136	186	186	288	288	226	237	214	214	169	169	247	251	212	220	Thu36	M	Juv	2017	NA	NA	NA	NA	NA	Thu36
1508	136	136	186	186	288	288	226	237	212	218	169	177	247	255	212	212	Thu37	M	Juv	2016	NA	NA	NA	Thu37	NA	NA
1509	136	136	186	186	288	288	226	237	215	218	169	169	243	259	220	220	Thu36	M	Juv	2017	NA	NA	NA	NA	NA	Thu36
1510	136	136	186	186	288	288	226	237	214	218	169	177	238	247	220	220	Thu23	M	Juv	2015	NA	Thu23	NA	NA	NA	NA
1511	136	136	186	186	288	288	226	237	215	220	169	173	243	251	220	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	Thu32
1512	136	136	186	186	288	288	226	229	0	0	169	169	247	247	220	220	Thu33	M	Adult	2017	NA	NA	NA	NA	Thu33	NA
1513	136	136	186	186	288	288	226	235	214	214	169	169	243	247	220	220	Thu27	M	Adult	2015	Thu27	NA	NA	NA	NA	NA
1514	136	136	186	186	288	288	226	235	215	218	169	177	234	243	212	220	Thu20	M	Adult	2017	NA	NA	NA	NA	Thu20	NA
1515	136	136	186	186	288	288	226	226	215	215	169	173	243	259	220	220	Thu36	M	Adult	2017	NA	NA	NA	NA	Thu36	NA
1516	136	136	186	186	288	288	226	226	215	215	169	169	259	259	220	232	Thu29	M	Juv	2017	NA	NA	NA	NA	NA	Thu29
1517	136	136	186	186	288	288	226	226	215	215	169	169	243	243	220	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1518	136	136	186	186	288	288	226	226	218	220	169	169	243	247	220	220	Thu33	M	Juv	2016	NA	NA	NA	Thu33	NA	NA
1519	136	136	186	186	288	288	226	226	215	218	169	169	238	238	220	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	Thu32
1521	136	136	186	186	288	288	226	226	215	218	169	169	243	247	220	224	Thu32	M	Adult	2017	NA	NA	NA	NA	Thu32	NA
1523	136	136	186	186	288	288	226	226	214	218	169	169	243	263	220	228	Thu32	M	Juv	2015	NA	Thu32	Thu32	NA	NA	NA
1525	136	136	186	186	288	288	226	226	0	0	169	169	243	243	220	224	Thu32	M	Adult	2017	NA	NA	NA	NA	Thu32	NA
1526	136	136	186	186	288	288	226	226	215	218	169	169	238	247	220	220	Thu32	M	Adult	2015	Thu32	Thu32	NA	Thu32	Thu32	Thu32
1527	136	136	186	186	288	288	226	226	218	218	169	169	243	247	212	220	Thu33	M	Juv	2017	NA	NA	NA	NA	NA	Thu33
1529	136	136	186	186	288	288	224	228	215	226	169	169	238	243	220	224	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1531	136	136	186	186	288	288	224	228	0	0	177	177	238	238	212	220	Thu37	M	Adult	2017	NA	NA	NA	NA	Thu37	NA
1532	136	136	186	186	288	288	228	237	212	214	169	177	247	247	212	212	Thu39	M	Juv	2016	NA	NA	NA	Thu39	NA	NA
1533	136	136	186	186	288	288	228	237	214	215	169	177	238	255	220	220	Thu32	M	Juv	2015	NA	Thu32	NA	NA	NA	NA
1534	136	136	186	186	288	288	228	237	214	214	169	173	243	247	212	232	Thu39	M	Adult	2017	NA	NA	NA	NA	Thu39	NA
1535	136	136	186	186	288	288	228	237	215	218	169	177	238	255	212	220	Thu32	M	Juv	2015	NA	Thu32	NA	NA	NA	NA
1536	136	136	186	186	288	288	228	237	215	218	169	177	247	255	212	220	Thu39	M	Adult	2015	Thu39	NA	NA	NA	NA	NA
1539	136	136	186	186	288	288	228	237	214	218	169	177	243	243	220	220	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1540	136	136	186	186	288	288	228	237	214	218	169	177	243	247	220	220	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1542	136	136	186	186	288	288	228	237	215	218	169	169	238	243	212	224	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1543	136	136	186	186	288	288	228	229	215	220	169	177	238	238	212	224	Thu33	M	Adult	2015	Thu33	NA	Thu33	Thu33	NA	Thu33
1544	136	136	186	186	288	288	228	229	214	215	169	169	238	238	212	212	Thu33	M	Juv	2015	NA	Thu33	NA	Thu33	NA	NA
1546	136	136	186	186	288	288	228	229	214	218	169	169	243	251	220	232	Thu25	M	Adult	2015	Thu25	NA	NA	NA	NA	NA
1547	136	136	186	186	288	288	228	229	215	218	169	169	238	255	212	212	Thu31	M	Juv	2016	NA	NA	NA	Thu31	Thu31	NA
1549	136	136	186	186	288	288	228	235	218	220	169	177	238	247	220	220	Thu27	M	Adult	2015	Thu27	Thu27	NA	Thu27	NA	NA
1550	136	136	186	186	288	288	228	235	215	218	169	169	238	238	212	216	Thu31	M	Juv	2015	NA	Thu31	Thu31	NA	NA	NA
1551	136	136	186	186	288	288	228	235	215	215	169	177	243	243	212	224	Thu32	M	Juv	2017	NA	NA	NA	NA	NA	Thu32
1552	136	136	186	186	288	288	226	228	215	226	177	177	243	255	220	228	Thu20	M	Adult	2016	NA	NA	Thu20	NA	NA	NA
1554	136	136	186	186	288	288	226	228	215	215	169	177	243	243	212	220	Thu32	M	Juv	2016	NA	NA	NA	Thu32	NA	NA
1555	136	136	186	186	288	288	226	228	215	215	169	169	251	251	212	220	Thu29	M	Juv	2017	NA	NA	NA	NA	NA	Thu29
