idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2015_1	col2015_2	col2016_1	col2016_2	col2017_1	col2017_2
2295	125	136	186	186	288	290	228	228	214	215	169	169	247	251	220	220	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
2296	125	136	186	186	288	290	228	228	214	215	169	169	247	247	220	220	20	F	Juv	2017	NA	NA	NA	NA	NA	NA
2298	125	136	186	186	288	290	228	228	214	214	169	177	247	251	220	228	14	F	Adult	2017	NA	NA	NA	NA	NA	NA
2299	125	136	186	186	288	290	228	228	214	214	169	169	247	247	220	220	20	F	Juv	2017	NA	NA	NA	NA	NA	NA
2300	125	136	186	186	288	290	228	228	218	220	169	169	238	238	212	220	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
2301	125	136	186	186	288	290	228	228	215	218	169	169	238	259	212	224	19	F	Adult	2015	NA	NA	NA	NA	NA	NA
2302	125	136	186	186	288	290	228	228	218	218	169	169	238	238	212	220	12	F	Juv	2015	NA	NA	NA	NA	NA	NA
2303	125	136	186	186	288	290	228	228	0	0	169	169	238	247	220	224	13	F	Juv	2017	NA	NA	NA	NA	NA	NA
2304	125	136	186	186	268	288	226	237	215	215	169	173	243	255	212	224	6	F	Juv	2015	NA	NA	NA	NA	NA	NA
2306	125	136	186	186	268	288	226	235	214	214	169	177	243	247	212	220	8	F	Adult	2016	NA	NA	NA	NA	NA	NA
2307	125	136	186	186	268	288	226	235	214	214	169	169	247	247	212	220	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2308	125	136	186	186	268	288	226	226	215	215	169	177	243	247	220	220	20	F	Adult	2017	NA	NA	NA	NA	NA	NA
2309	125	136	186	186	268	288	228	237	215	220	169	169	247	259	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
2311	125	136	186	186	268	288	228	237	218	218	169	169	259	259	212	224	8	F	Juv	2017	NA	NA	NA	NA	NA	NA
2312	125	136	186	186	268	288	228	237	215	218	169	169	247	247	220	220	13	F	Adult	2016	NA	NA	NA	NA	NA	NA
2313	125	136	186	186	268	288	226	228	215	215	169	169	251	259	212	220	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2314	125	136	186	186	268	288	226	228	214	220	169	177	238	247	212	220	8	F	Juv	2015	NA	NA	NA	NA	NA	NA
2315	125	136	186	186	268	288	226	228	214	215	169	177	247	251	212	212	22	F	Juv	2015	NA	NA	NA	NA	NA	NA
2317	125	136	186	186	268	288	226	228	214	214	169	169	251	259	212	220	18	F	Adult	2015	NA	NA	NA	NA	NA	NA
2321	125	136	186	186	268	288	226	228	215	218	169	169	243	255	212	220	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
2322	125	136	186	186	268	288	226	228	214	218	169	177	238	243	212	224	19	F	Juv	2015	NA	NA	NA	NA	NA	NA
2323	125	136	186	186	268	288	226	228	214	218	169	169	247	251	212	212	18	F	Juv	2017	NA	NA	NA	NA	NA	NA
2324	125	136	186	186	268	288	226	228	218	218	169	169	243	259	212	224	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
2325	125	136	186	186	268	288	226	228	0	0	169	173	247	255	220	224	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
2326	125	136	186	186	268	288	226	228	0	0	169	177	243	259	220	224	8	F	Adult	2017	NA	NA	NA	NA	NA	NA
2327	125	136	186	186	268	288	226	228	215	218	169	177	247	247	212	224	14	F	Juv	2016	NA	NA	NA	NA	NA	NA
2328	125	136	186	186	268	288	226	228	215	218	169	177	243	255	220	220	8	F	Juv	2015	NA	NA	NA	NA	NA	NA
2329	125	136	186	186	268	288	228	228	215	215	169	173	238	247	212	220	13	F	Adult	2016	NA	NA	NA	NA	NA	NA
2330	125	136	186	186	268	288	228	228	215	215	169	169	243	259	212	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
2331	125	136	186	186	268	288	228	228	214	214	169	173	255	259	224	224	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
2332	125	136	186	186	268	288	228	228	218	220	169	177	243	243	220	220	18	F	Adult	2016	NA	NA	NA	NA	NA	NA
2333	125	136	186	186	268	288	228	228	215	218	169	177	251	259	220	228	22	F	Juv	2015	NA	NA	NA	NA	NA	NA
2335	125	136	186	186	268	288	228	228	215	218	169	169	247	251	220	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
2336	125	136	186	186	268	288	228	228	214	218	169	177	247	247	220	224	19	F	Adult	2016	NA	NA	NA	NA	NA	NA
2337	125	136	186	186	268	288	228	228	214	218	169	169	255	259	220	224	17	F	Juv	2015	NA	NA	NA	NA	NA	NA
2338	125	136	186	186	268	288	228	228	218	218	169	177	243	243	220	220	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
2339	125	136	186	186	268	288	228	228	0	0	169	173	243	243	220	220	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2340	125	136	186	186	268	288	228	228	0	0	169	169	247	251	212	212	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2341	125	136	186	186	268	288	228	228	0	0	169	169	247	251	220	228	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
2342	125	136	186	186	288	288	224	226	0	0	169	177	243	243	220	224	6	F	Juv	2016	NA	NA	NA	NA	NA	NA
2343	125	136	186	186	288	288	226	226	214	215	169	177	243	243	212	220	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
2344	125	136	186	186	288	288	226	226	214	215	169	177	243	247	220	224	6	F	Juv	2015	NA	NA	NA	NA	NA	NA
2345	125	136	186	186	288	288	228	237	215	220	169	169	238	238	212	212	13	F	Juv	2016	NA	NA	NA	NA	NA	NA
2346	125	136	186	186	288	288	228	237	214	215	169	169	238	247	220	220	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
2347	125	136	186	186	288	288	228	229	218	218	169	169	251	251	212	236	12	F	Juv	2016	NA	NA	NA	NA	NA	NA
2348	125	136	186	186	288	288	228	235	215	218	169	169	247	251	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
2349	125	136	186	186	288	288	226	228	214	228	169	169	247	251	212	220	19	F	Adult	2016	NA	NA	NA	NA	NA	NA
2350	125	136	186	186	288	288	226	228	215	218	169	177	243	251	220	224	8	F	Juv	2015	NA	NA	NA	NA	NA	NA
2351	125	136	186	186	288	288	228	228	214	220	169	177	259	259	220	220	18	F	Juv	2016	NA	NA	NA	NA	NA	NA
2352	125	136	186	186	288	288	228	228	214	220	169	177	247	259	220	220	18	F	Juv	2016	NA	NA	NA	NA	NA	NA
2353	125	136	186	186	288	288	228	228	214	220	169	169	259	259	220	220	16	F	Juv	2016	NA	NA	NA	NA	NA	NA
2354	125	136	186	186	288	288	228	228	214	214	169	169	259	259	220	220	16	F	Juv	2016	NA	NA	NA	NA	NA	NA
2355	125	136	186	186	288	288	228	228	214	214	169	169	243	259	220	220	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
2356	125	136	186	186	288	288	228	228	215	218	177	177	247	247	220	224	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2357	125	136	186	186	288	288	228	228	215	218	177	177	247	255	220	224	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2358	125	136	186	186	286	293	226	226	214	214	169	169	247	255	212	228	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
2359	125	136	186	186	286	290	226	228	0	0	169	173	243	243	212	220	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2360	125	136	186	186	286	290	226	228	0	0	169	169	238	255	212	224	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
2361	125	136	186	186	268	286	226	228	214	214	169	177	243	251	220	224	22	F	Juv	2015	NA	NA	NA	NA	NA	NA
2362	125	136	186	186	268	286	228	228	212	218	169	177	247	259	212	220	18	F	Adult	2016	NA	NA	NA	NA	NA	NA
2363	125	136	186	186	286	288	228	228	215	215	169	177	243	243	212	212	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2364	125	136	186	186	286	288	228	228	214	218	169	177	247	259	220	220	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
2365	125	136	186	186	268	288	226	235	214	215	169	177	243	247	212	220	8	F	Adult	2015	NA	NA	NA	NA	NA	NA
2366	125	136	186	186	0	0	226	226	215	215	169	169	243	243	212	220	20	F	Adult	2015	NA	NA	NA	NA	NA	NA
2367	125	136	186	186	0	0	228	228	214	214	169	177	0	0	220	220	14	F	Adult	2015	NA	NA	NA	NA	NA	NA
2368	125	136	186	186	0	0	0	0	214	215	169	169	247	255	212	228	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2369	134	136	190	190	293	293	228	228	214	214	169	177	238	259	220	224	10	F	Adult	2016	NA	NA	NA	NA	NA	NA
2370	134	136	190	190	268	286	226	228	218	218	169	177	247	255	220	220	4	F	Juv	2015	NA	NA	NA	NA	NA	NA
2371	134	136	190	190	268	286	228	228	215	218	169	169	251	263	216	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
2372	134	136	190	190	286	288	226	226	215	215	169	173	247	247	220	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
2374	134	136	183	190	268	288	226	229	215	218	169	177	243	259	212	220	3	F	Adult	2017	NA	NA	NA	NA	NA	NA
2375	134	136	183	190	288	288	226	228	215	215	169	169	243	243	212	220	13	F	Juv	2016	NA	NA	NA	NA	NA	NA
2376	134	136	183	190	288	288	228	228	215	218	169	169	243	247	212	220	19	F	Adult	2015	NA	NA	NA	NA	NA	NA
2377	134	136	183	190	288	288	228	228	218	218	169	169	243	247	220	220	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
2378	134	136	183	190	286	288	226	228	215	218	169	177	255	259	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2379	134	136	183	190	286	288	228	228	214	215	169	169	259	259	212	216	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
2380	134	136	188	188	288	288	228	229	215	215	169	169	247	251	208	224	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2381	134	136	188	188	286	288	228	229	215	224	169	177	238	247	224	224	16	F	Adult	2016	NA	NA	NA	NA	NA	NA
2382	134	136	188	188	286	288	228	229	215	215	169	177	238	247	224	224	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
2383	134	136	188	188	286	288	228	228	215	230	169	169	247	259	220	220	16	F	Adult	2016	NA	NA	NA	NA	NA	NA
2385	134	136	188	188	286	288	228	228	0	0	169	169	247	251	208	224	16	F	Adult	2017	NA	NA	NA	NA	NA	NA
2387	134	136	177	190	268	290	228	228	215	218	169	177	247	255	220	220	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2389	134	136	177	190	268	288	226	228	215	215	169	169	247	263	212	212	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
2390	134	136	177	190	268	288	228	228	215	218	169	169	243	247	212	220	10	F	Juv	2015	NA	NA	NA	NA	NA	NA
2391	134	136	177	190	268	288	228	228	214	218	173	177	251	255	220	224	10	F	Juv	2017	NA	NA	NA	NA	NA	NA
2392	134	136	177	190	286	293	228	235	218	220	177	177	243	259	220	220	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
2393	134	136	177	190	286	288	228	228	215	215	177	177	238	259	212	220	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
2394	134	136	177	183	288	290	228	228	215	218	177	177	243	263	216	220	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
2395	134	136	177	177	268	290	228	237	214	215	169	177	259	263	212	236	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
2396	134	136	177	177	268	290	228	237	214	214	169	177	259	263	212	236	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
2397	134	136	177	177	268	268	228	237	214	220	177	177	251	251	220	220	4	F	Adult	2016	NA	NA	NA	NA	NA	NA
2398	134	136	177	177	268	268	228	228	215	215	169	177	259	259	212	236	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
2399	134	136	177	177	268	286	229	241	214	218	169	177	247	255	212	232	9	F	Juv	2015	NA	NA	NA	NA	NA	NA
2400	134	136	186	190	290	290	226	228	215	218	169	169	247	247	212	228	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
2401	134	136	186	190	268	293	226	226	214	215	169	169	255	263	212	212	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2403	134	136	186	190	268	293	228	237	215	218	169	177	247	247	212	220	20	F	Juv	2016	NA	NA	NA	NA	NA	NA
2404	134	136	186	190	268	293	228	235	214	218	169	177	251	255	220	232	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
2405	134	136	186	190	268	290	226	228	214	215	169	177	251	255	220	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
2407	134	136	186	190	268	290	226	228	215	218	169	169	255	259	212	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2408	134	136	186	190	268	290	228	228	214	214	169	177	243	247	212	212	1	F	Juv	2017	NA	NA	NA	NA	NA	NA
2409	134	136	186	190	268	290	228	228	215	218	169	169	247	255	220	228	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2410	134	136	186	190	268	268	229	237	215	215	169	177	243	270	212	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
2411	134	136	186	190	268	268	226	228	215	215	169	169	247	251	212	216	6	F	Juv	2017	NA	NA	NA	NA	NA	NA
2412	134	136	186	190	288	293	228	237	218	218	177	177	251	251	220	220	7	F	Juv	2015	NA	NA	NA	NA	NA	NA
2414	134	136	186	190	288	290	226	237	215	218	169	177	243	243	220	224	13	F	Juv	2016	NA	NA	NA	NA	NA	NA
2415	134	136	186	190	288	290	228	235	214	215	169	177	259	259	220	220	18	F	Adult	2015	NA	NA	NA	NA	NA	NA
2416	134	136	186	190	288	290	226	228	215	215	169	173	243	251	212	220	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
2417	134	136	186	190	288	290	226	228	215	218	169	177	243	259	220	220	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
2418	134	136	186	190	288	290	226	228	215	218	169	169	247	255	220	228	10	F	Adult	2016	NA	NA	NA	NA	NA	NA
2419	134	136	186	190	288	290	228	228	215	220	169	177	247	247	220	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
2421	134	136	186	190	288	290	228	228	214	214	169	177	247	247	220	220	4	F	Juv	2017	NA	NA	NA	NA	NA	NA
2422	134	136	186	190	288	290	228	228	215	218	169	177	238	243	220	224	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
2424	134	136	186	190	268	288	226	229	215	218	169	177	243	247	212	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2425	134	136	186	190	268	288	226	226	0	0	0	0	238	243	212	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
2427	134	136	186	190	268	288	228	237	214	214	169	177	243	247	212	220	10	F	Juv	2015	NA	NA	NA	NA	NA	NA
2428	134	136	186	190	268	288	228	237	0	0	169	177	243	243	212	220	10	F	Adult	2017	NA	NA	NA	NA	NA	NA
2429	134	136	186	190	268	288	226	228	215	215	169	169	243	251	224	232	17	F	Juv	2015	NA	NA	NA	NA	NA	NA
2431	134	136	186	190	268	288	226	228	215	218	169	177	243	255	220	224	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
2433	134	136	186	190	268	288	226	228	214	218	169	177	243	255	212	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
2435	134	136	186	190	268	288	226	228	214	214	169	177	238	243	212	220	17	F	Adult	2016	NA	NA	NA	NA	NA	NA
2436	134	136	186	190	268	288	226	228	218	218	169	177	243	255	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2437	134	136	186	190	268	288	228	228	228	228	177	177	247	263	220	228	1	F	Adult	2017	NA	NA	NA	NA	NA	NA
2438	134	136	186	190	268	288	228	228	215	215	169	169	243	243	212	224	18	F	Adult	2017	NA	NA	NA	NA	NA	NA
2439	134	136	186	190	268	288	228	228	215	215	169	169	243	243	220	220	13	F	Adult	2017	NA	NA	NA	NA	NA	NA
2440	134	136	186	190	268	288	228	228	215	215	169	169	243	247	212	224	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
2441	134	136	186	190	268	288	228	228	214	214	177	177	263	263	220	228	1	F	Juv	2016	NA	NA	NA	NA	NA	NA
2442	134	136	186	190	268	288	228	228	214	214	169	177	243	251	228	232	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
2443	134	136	186	190	268	288	228	228	214	214	169	177	247	247	212	224	13	F	Juv	2017	NA	NA	NA	NA	NA	NA
2444	134	136	186	190	268	288	228	228	215	218	169	177	247	247	212	220	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
2445	134	136	186	190	268	288	228	228	214	218	169	177	238	247	212	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
2446	134	136	186	190	288	288	237	237	214	214	169	169	238	238	220	220	17	F	Adult	2016	NA	NA	NA	NA	NA	NA
2447	134	136	186	190	288	288	229	237	215	220	169	177	251	251	220	220	13	F	Adult	2016	NA	NA	NA	NA	NA	NA
2448	134	136	186	190	288	288	226	226	214	214	177	177	247	259	220	236	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
2449	134	136	186	190	288	288	226	226	214	218	169	169	259	263	228	232	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
2450	134	136	186	190	288	288	228	237	214	218	169	177	247	247	212	220	10	F	Adult	2015	NA	NA	NA	NA	NA	NA
2451	134	136	186	190	288	288	228	237	218	218	169	169	259	259	212	224	17	F	Juv	2017	NA	NA	NA	NA	NA	NA
2452	134	136	186	190	288	288	228	235	215	220	169	169	243	243	220	220	17	F	Juv	2016	NA	NA	NA	NA	NA	NA
2453	134	136	186	190	288	288	226	228	226	226	169	169	243	259	220	224	17	F	Adult	2016	NA	NA	NA	NA	NA	NA
2454	134	136	186	190	288	288	226	228	215	218	177	177	243	251	220	224	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
2455	134	136	186	190	288	288	226	228	218	218	177	177	243	251	220	224	3	F	Juv	2017	NA	NA	NA	NA	NA	NA
2456	134	136	186	190	288	288	226	228	218	218	169	169	243	259	220	224	17	F	Adult	2015	NA	NA	NA	NA	NA	NA
2457	134	136	186	190	288	288	228	228	215	215	169	169	243	255	212	220	4	F	Juv	2015	NA	NA	NA	NA	NA	NA
2458	134	136	186	190	288	288	228	228	214	214	169	169	247	247	220	220	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
2459	134	136	186	190	288	288	228	228	212	218	169	169	243	243	212	224	4	F	Adult	2016	NA	NA	NA	NA	NA	NA
2460	134	136	186	190	288	288	228	228	215	218	169	177	243	247	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
2461	134	136	186	190	288	288	228	228	215	218	169	169	243	243	212	224	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2462	134	136	186	190	288	288	228	228	0	0	169	169	243	247	220	224	3	F	Juv	2016	NA	NA	NA	NA	NA	NA
2464	134	136	186	190	286	288	226	226	214	214	169	177	255	259	228	236	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
2465	134	136	186	190	286	288	226	228	215	218	169	177	255	255	220	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
2467	134	136	186	190	0	0	226	226	214	214	0	0	259	259	228	228	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
2468	134	136	186	190	0	0	226	226	214	218	169	169	259	263	212	212	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
2469	134	136	186	190	268	288	226	228	215	218	169	169	243	247	228	228	1	F	Adult	2015	NA	NA	NA	NA	NA	NA
2470	134	136	186	190	286	288	226	228	214	218	169	169	243	247	220	220	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2471	134	136	186	190	0	0	228	228	214	218	169	177	247	247	220	224	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2472	134	136	183	186	246	246	228	247	212	212	169	177	247	247	212	212	18	F	Adult	2016	NA	NA	NA	NA	NA	NA
2473	134	136	183	186	290	290	228	235	218	218	169	177	243	251	212	220	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
2475	134	136	183	186	290	290	226	228	0	0	169	177	255	255	212	224	15	F	Adult	2017	NA	NA	NA	NA	NA	NA
2476	134	136	183	186	265	268	226	228	215	228	169	169	243	259	212	220	10	F	Juv	2016	NA	NA	NA	NA	NA	NA
2477	134	136	183	186	268	293	228	237	214	230	169	177	255	259	212	236	3	F	Adult	2016	NA	NA	NA	NA	NA	NA
2478	134	136	183	186	268	293	228	237	214	214	169	177	255	259	212	236	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2479	134	136	183	186	268	290	228	228	215	215	169	177	247	255	220	228	3	F	Adult	2016	NA	NA	NA	NA	NA	NA
2480	134	136	183	186	288	293	226	228	215	218	169	169	243	255	212	220	3	F	Juv	2015	NA	NA	NA	NA	NA	NA
2481	134	136	183	186	288	293	228	228	214	218	169	169	243	243	212	220	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2482	134	136	183	186	288	290	228	229	214	215	169	177	243	243	220	224	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
2483	134	136	183	186	288	290	226	228	214	214	169	177	247	255	212	220	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
2484	134	136	183	186	288	290	226	228	215	218	169	169	243	247	212	212	14	F	Juv	2017	NA	NA	NA	NA	NA	NA
2485	134	136	183	186	288	290	228	228	212	212	177	177	255	263	212	212	15	F	Juv	2016	NA	NA	NA	NA	NA	NA
2486	134	136	183	186	288	290	228	228	214	215	177	177	238	259	212	220	8	F	Adult	2015	NA	NA	NA	NA	NA	NA
2487	134	136	183	186	288	290	228	228	214	215	177	177	255	263	212	212	15	F	Adult	2015	NA	NA	NA	NA	NA	NA
2488	134	136	183	186	288	290	228	228	214	214	169	177	247	255	212	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
2489	134	136	183	186	288	290	228	228	215	218	169	169	243	259	212	220	19	F	Adult	2015	NA	NA	NA	NA	NA	NA
2490	134	136	183	186	288	290	228	228	0	0	177	177	255	263	212	228	15	F	Juv	2016	NA	NA	NA	NA	NA	NA
2491	134	136	183	186	268	288	228	235	215	215	177	177	263	263	212	220	1	F	Juv	2015	NA	NA	NA	NA	NA	NA
2492	134	136	183	186	268	288	226	228	215	220	169	177	243	255	212	228	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2493	134	136	183	186	268	288	226	228	215	218	169	177	259	259	220	220	18	F	Adult	2016	NA	NA	NA	NA	NA	NA
2494	134	136	183	186	268	288	226	228	214	218	169	177	243	270	212	224	3	F	Adult	2015	NA	NA	NA	NA	NA	NA
2495	134	136	183	186	268	288	228	228	215	215	169	169	255	259	216	220	1	F	Adult	2016	NA	NA	NA	NA	NA	NA
2496	134	136	183	186	268	288	228	228	214	214	169	177	251	255	220	220	19	F	Adult	2017	NA	NA	NA	NA	NA	NA
2497	134	136	183	186	268	288	228	228	214	218	169	177	243	251	212	228	1	F	Juv	2017	NA	NA	NA	NA	NA	NA
2499	134	136	183	186	268	288	228	228	218	218	169	169	247	247	220	224	17	F	Adult	2016	NA	NA	NA	NA	NA	NA
2500	134	136	183	186	288	288	228	237	214	218	169	169	247	263	220	228	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
2502	134	136	183	186	288	288	228	237	218	218	169	177	247	247	212	220	14	F	Juv	2015	NA	NA	NA	NA	NA	NA
2503	134	136	183	186	288	288	226	228	215	215	169	169	259	259	220	220	18	F	Juv	2015	NA	NA	NA	NA	NA	NA
2504	134	136	183	186	288	288	226	228	218	218	169	169	243	259	220	220	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2505	134	136	183	186	288	288	228	228	215	218	169	169	243	259	224	228	20	F	Juv	2017	NA	NA	NA	NA	NA	NA
2506	134	136	183	186	288	288	228	228	214	218	169	177	247	259	220	220	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2508	134	136	183	186	286	293	226	237	214	228	177	177	251	255	212	228	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
2509	134	136	183	186	286	293	226	237	0	0	177	177	251	255	212	228	7	F	Juv	2016	NA	NA	NA	NA	NA	NA
2510	134	136	183	186	286	290	228	237	0	0	169	169	247	259	212	216	10	F	Adult	2017	NA	NA	NA	NA	NA	NA
2512	134	136	183	186	268	286	228	228	214	214	169	169	259	259	220	224	8	F	Adult	2016	NA	NA	NA	NA	NA	NA
2513	134	136	183	186	268	286	228	228	0	0	169	169	247	259	220	224	8	F	Adult	2017	NA	NA	NA	NA	NA	NA
2514	134	136	183	186	286	286	226	228	214	215	169	177	247	247	220	224	15	F	Juv	2015	NA	NA	NA	NA	NA	NA
2515	134	136	183	186	0	0	226	228	220	220	169	177	0	0	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
2516	134	136	183	186	286	290	226	228	218	220	169	177	247	247	220	220	13	F	Adult	2015	NA	NA	NA	NA	NA	NA
2517	134	136	183	186	0	0	228	228	214	218	169	177	259	259	224	224	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2518	134	136	186	188	268	268	229	229	215	215	169	169	238	251	212	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2519	134	136	186	188	268	268	226	226	215	218	169	169	243	259	212	212	8	F	Adult	2015	NA	NA	NA	NA	NA	NA
2520	134	136	186	188	268	288	229	229	215	215	169	169	238	251	212	220	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
2521	134	136	186	188	268	288	229	229	211	218	169	169	247	251	220	224	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
2522	134	136	186	188	268	288	228	229	215	218	169	177	247	247	212	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2524	134	136	186	188	268	286	228	229	215	215	169	169	251	259	220	220	16	F	Adult	2017	NA	NA	NA	NA	NA	NA
2526	134	136	186	188	268	286	228	229	215	218	169	177	238	247	212	224	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2527	134	136	186	188	268	286	228	229	215	215	169	169	238	251	220	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2528	134	136	186	188	268	286	226	228	215	218	169	169	243	259	212	224	8	F	Adult	2015	NA	NA	NA	NA	NA	NA
2529	134	136	186	188	268	286	228	228	215	218	169	169	238	251	212	224	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
2530	134	136	186	188	268	286	228	228	0	0	169	169	243	259	212	224	8	F	Juv	2017	NA	NA	NA	NA	NA	NA
2531	134	136	186	188	286	288	228	229	211	218	169	169	243	259	220	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2535	134	136	186	188	286	286	229	229	211	215	169	169	251	259	220	220	16	F	Adult	2015	NA	NA	NA	NA	NA	NA
2536	134	136	186	188	0	0	228	237	214	214	169	169	247	259	216	220	7	F	Adult	2015	NA	NA	NA	NA	NA	NA
2537	134	136	186	188	0	0	228	229	215	215	169	169	247	247	220	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2538	134	136	186	188	0	0	228	229	215	218	169	169	255	255	212	228	2	F	Juv	2015	NA	NA	NA	NA	NA	NA
2539	134	136	186	188	0	0	228	228	218	218	169	169	243	243	220	220	16	F	Juv	2015	NA	NA	NA	NA	NA	NA
2540	134	136	177	186	290	290	226	228	214	215	169	169	243	255	212	228	20	F	Juv	2015	NA	NA	NA	NA	NA	NA
2541	134	136	177	186	290	290	226	228	214	218	169	177	247	255	220	228	4	F	Adult	2015	NA	NA	NA	NA	NA	NA
2542	134	136	177	186	290	290	228	228	215	218	169	169	247	247	220	224	4	F	Juv	2015	NA	NA	NA	NA	NA	NA
2543	134	136	177	186	268	293	226	228	215	218	169	177	247	251	220	224	20	F	Adult	2017	NA	NA	NA	NA	NA	NA
