idind	rha101	rha101b	rha109	rha109b	rha4	rha4b	rha7	rha7b	rhc108	rhc108b	rhc3	rhc3b	rhd102	rhd102b	rhd103	rhd103b	idcol	sexe	ageWhenFirstCaptur	yearWhenFirstCaptur	col2013_1	col2013_2	col2014_1	col2014_2	col2015_1	col2015_2	col2016_1	col2016_2
3309	136	146	186	188	268	290	231	233	211	226	165	169	238	259	220	220	M813	F	Adult	2016	NA	NA	NA	NA	NA	NA	M813	NA
2041	136	136	175	190	268	284	235	241	216	218	169	173	259	259	216	224	M1106	F	Juv	2014	NA	NA	NA	M1106	M1106	NA	NA	M1106
591	125	136	175	188	284	290	231	241	211	220	169	173	247	255	224	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	NA	M244	NA
1055	136	136	173	186	265	268	233	233	211	216	177	177	255	259	220	224	M809	F	Adult	2013	M809	NA	NA	NA	NA	NA	NA	NA
618	136	146	184	188	268	288	235	235	216	220	169	173	251	255	220	220	M1551	F	Adult	2013	M1551	NA	NA	NA	NA	NA	NA	NA
1624	134	136	177	186	268	268	237	239	207	216	169	169	243	251	216	220	M1079	F	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
3174	136	136	184	186	259	278	233	235	216	216	169	169	251	255	216	220	M1079	F	Adult	2015	NA	NA	NA	NA	M1079	NA	NA	NA
3909	129	146	186	188	284	288	229	237	214	216	169	177	247	251	220	224	M809	M	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
2042	136	138	177	190	265	288	233	237	211	216	169	169	238	243	220	224	M1106	M	Juv	2014	NA	NA	NA	M1106	NA	NA	NA	NA
2941	136	136	184	186	265	268	229	237	210	220	169	173	251	255	216	220	CXSGT	F	Juv	2015	NA	NA	NA	NA	NA	CXSGT	CXSGT	CXSGT
2683	136	136	175	186	265	290	229	237	216	216	169	169	255	255	220	224	M1102	M	Juv	2015	NA	NA	NA	NA	NA	M1102	NA	NA
3475	136	136	177	177	284	288	231	237	216	216	169	177	255	259	224	228	CXSGT	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	CXSGT
3157	136	136	175	188	265	290	228	235	216	218	173	181	234	263	216	228	M811	M	Juv	2015	NA	NA	NA	NA	NA	M811	NA	NA
1922	136	138	175	186	284	288	229	235	210	216	169	169	238	259	216	220	M831	F	Adult	2014	NA	NA	M831	NA	NA	NA	M831	NA
552	136	146	175	188	288	290	233	237	216	216	169	169	238	251	220	228	M811	F	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
2875	134	142	175	186	284	288	239	239	216	216	169	173	238	243	220	220	M831	M	Juv	2015	NA	NA	NA	NA	NA	M831	NA	NA
3548	129	136	186	188	288	290	233	235	216	220	169	173	243	251	228	232	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
943	134	136	175	186	268	268	237	237	216	222	169	173	247	263	220	220	M1551	F	Juv	2013	NA	M1551	NA	NA	NA	NA	NA	NA
2732	136	136	188	188	286	286	229	235	216	216	169	173	251	259	220	220	PP3	F	Juv	2015	NA	NA	NA	NA	NA	PP3	NA	NA
1860	136	136	184	186	265	268	233	235	207	220	169	173	243	251	216	220	M1079	F	Adult	2014	NA	NA	M1079	M1079	NA	NA	NA	NA
3748	136	146	186	188	265	288	235	241	214	220	169	169	251	255	212	216	M1979	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1979	NA
2494	136	136	175	188	288	288	224	237	216	218	173	173	251	263	216	224	PP1	F	Adult	2015	NA	NA	NA	NA	PP1	NA	NA	NA
1942	134	136	175	190	265	288	229	237	216	218	165	173	243	255	216	232	M831	F	Adult	2014	NA	NA	M831	NA	M831	M831	M831	NA
120	136	148	175	175	268	288	235	241	216	216	173	173	251	259	220	224	M831	F	Adult	2013	M831	M831	M831	M831	M831	M831	M831	NA
2406	136	136	186	188	288	290	229	233	216	216	169	169	255	259	224	224	M813	M	Adult	2014	NA	NA	M813	NA	NA	NA	NA	NA
3756	125	146	175	186	265	288	229	233	220	220	169	169	251	259	216	220	M1979	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1979	NA
911	125	136	175	186	268	288	241	241	218	220	169	177	243	255	224	228	M813	F	Adult	2013	M813	M813	M813	M813	NA	NA	NA	NA
3081	136	136	186	188	286	288	228	229	216	220	169	173	251	255	212	220	M1979	M	Juv	2015	NA	NA	NA	NA	NA	M1979	NA	NA
3221	136	136	183	186	268	288	228	235	211	216	169	173	255	255	216	232	M831	M	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
3822	134	136	188	188	288	288	228	237	211	220	169	169	234	234	220	220	M1113	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1113	NA
2113	136	136	186	190	286	290	233	237	216	216	169	169	251	251	216	224	M815	F	Juv	2014	NA	NA	NA	M815	NA	NA	NA	NA
295	134	136	175	186	268	268	237	241	211	220	169	173	238	251	220	228	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
3318	129	129	175	188	268	268	228	229	220	220	165	165	255	255	216	224	M1975	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1975
3057	136	136	188	190	268	290	237	241	218	218	169	169	251	259	216	216	M815	F	Adult	2015	NA	NA	NA	NA	M815	M815	NA	NA
509	136	136	175	186	268	268	237	241	211	211	169	173	255	259	220	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	M244	NA	NA
2440	136	136	183	190	286	288	235	235	216	220	169	169	238	251	216	220	PP3	F	Adult	2015	NA	NA	NA	NA	PP3	M1106	PP3	NA
3962	136	136	175	186	268	268	231	237	211	216	169	181	247	251	224	228	M1551	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1551
2263	136	136	184	184	288	288	237	241	216	216	169	173	238	259	212	216	M809	F	Juv	2014	NA	NA	NA	M809	NA	NA	NA	NA
3166	136	136	184	186	265	290	233	235	211	211	169	177	251	251	220	220	M815	F	Adult	2015	NA	NA	NA	NA	M815	NA	M815	M815
1854	134	136	184	186	284	286	235	235	210	216	169	173	251	251	212	216	M1079	F	Adult	2014	NA	NA	M1079	NA	NA	NA	NA	NA
1999	125	136	175	186	288	288	233	235	210	218	169	173	255	259	216	220	M1106	F	Juv	2014	NA	NA	NA	PP3	NA	NA	NA	NA
248	136	136	177	188	286	286	224	233	216	216	169	173	243	255	220	224	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
451	136	136	188	188	288	288	228	233	211	216	169	169	238	255	220	228	M811	F	Adult	2013	M811	NA	NA	NA	NA	NA	NA	NA
1622	136	136	175	190	268	268	237	237	218	218	173	173	251	255	220	232	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
2534	136	136	175	186	284	288	228	229	216	218	165	169	238	255	216	220	M1551	F	Adult	2015	NA	NA	NA	NA	M1551	M1551	M1551	M1551
895	136	136	184	190	268	288	235	235	216	216	169	169	238	251	220	224	M813	M	Adult	2013	M813	NA	NA	NA	NA	NA	NA	NA
3741	136	136	186	188	268	290	233	241	210	216	173	177	251	255	220	232	M1112	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1112
652	136	136	175	186	284	288	233	235	220	220	165	173	234	243	220	224	M1106	F	Adult	2013	M1106	M1106	NA	NA	NA	NA	NA	NA
1949	136	136	177	186	268	284	233	233	220	220	169	173	247	255	220	224	M831	F	Juv	2014	NA	NA	NA	M831	NA	NA	NA	NA
1565	136	136	175	186	265	286	233	235	210	216	169	169	251	255	212	216	M1079	F	Adult	2013	M1079	NA	NA	NA	NA	NA	NA	NA
2233	136	138	177	186	288	288	228	233	211	222	173	173	247	255	224	228	M1102	F	Juv	2014	NA	NA	NA	M1102	NA	NA	NA	NA
2840	136	136	175	184	268	290	235	235	211	218	169	173	238	247	216	224	M831	M	Adult	2015	NA	NA	NA	NA	M831	M831	NA	NA
1142	125	136	186	188	286	288	228	229	211	218	169	169	247	251	216	216	CXSGT	M	Adult	2013	CXSGT	NA	NA	NA	NA	NA	NA	NA
1873	146	146	186	186	268	268	241	241	211	211	169	169	251	255	224	228	M809	F	Adult	2014	NA	NA	M809	NA	NA	NA	NA	M809
1562	136	148	186	188	288	290	228	241	216	216	169	169	251	251	216	224	M831	F	Adult	2013	M831	M831	NA	NA	NA	NA	NA	NA
222	136	136	177	188	288	290	229	235	211	216	169	169	251	255	216	220	M831	F	Adult	2013	M831	NA	NA	NA	M831	NA	NA	NA
1509	125	136	175	188	268	268	237	239	216	216	169	173	247	259	220	224	PP1	M	Adult	2013	PP1	NA	NA	NA	NA	NA	NA	NA
1623	136	146	183	188	268	288	229	231	211	216	169	173	243	251	216	228	M1079	M	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
2194	136	136	175	184	268	268	229	241	216	218	169	169	251	259	228	232	M811	M	Juv	2014	NA	NA	NA	M811	M811	NA	NA	NA
2353	136	136	177	184	265	286	231	239	216	220	169	177	251	255	216	224	CXSGT	M	Adult	2014	NA	NA	CXSGT	NA	NA	NA	NA	NA
1893	136	138	186	188	288	288	228	233	211	216	173	181	243	263	212	220	M809	M	Adult	2014	NA	NA	M809	M809	NA	NA	NA	NA
228	136	136	177	188	268	268	233	239	211	222	169	173	247	251	216	232	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
1929	136	136	175	186	290	290	233	235	211	220	169	173	247	255	220	224	M831	F	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
1520	125	134	186	188	265	268	229	237	207	218	169	169	251	251	216	220	M1079	F	Adult	2013	M1079	M1079	NA	NA	NA	NA	NA	NA
709	136	138	186	186	265	265	235	237	216	216	169	173	251	259	220	224	PP1	F	Adult	2013	PP1	NA	NA	NA	PP1	NA	NA	NA
2804	136	136	177	186	265	268	228	229	216	220	169	169	238	259	212	224	M1551	M	Juv	2015	NA	NA	NA	NA	NA	M1551	NA	NA
202	134	136	175	175	268	288	228	229	207	207	173	173	247	259	216	216	M831	F	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
3743	136	136	175	175	268	286	231	235	216	218	169	169	238	243	220	224	M1112	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M1112
2004	136	138	175	188	265	268	231	235	211	216	169	169	251	255	216	216	M244	F	Adult	2014	NA	NA	M244	M244	M244	M244	NA	NA
3242	125	136	175	186	265	290	233	241	216	218	169	169	251	255	220	224	M831	M	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
722	136	146	175	188	268	268	229	229	216	216	165	169	255	255	224	224	M1551	M	Adult	2013	M1551	NA	M1551	NA	NA	NA	NA	M1551
1642	136	136	186	186	268	284	229	233	216	216	169	177	243	251	212	216	M1079	F	Juv	2013	NA	M1079	NA	M1079	NA	NA	NA	NA
3975	136	136	175	188	265	265	237	241	218	218	169	169	243	259	216	220	M811	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M811
1404	136	136	175	188	290	290	233	235	211	216	169	173	243	247	216	224	PP1	F	Juv	2013	NA	PP1	PP1	PP1	PP1	NA	PP1	NA
2472	125	138	177	188	286	288	228	237	211	216	165	169	251	259	220	224	M1112	F	Adult	2015	NA	NA	NA	NA	M1112	NA	NA	NA
2212	136	136	175	190	268	286	228	229	216	220	169	169	251	255	224	228	M1102	F	Juv	2014	NA	NA	NA	M1102	NA	NA	NA	NA
1579	136	136	184	186	284	288	229	229	211	211	169	173	251	255	212	224	M1079	M	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
3785	136	136	175	186	288	290	228	228	216	220	169	173	247	251	212	224	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
2615	136	136	177	183	265	288	228	228	218	220	169	177	234	251	216	228	M1979	F	Adult	2015	NA	NA	NA	NA	M1979	NA	NA	M1979
1730	136	136	173	186	268	288	228	229	216	220	169	173	234	255	216	224	M813	F	Juv	2014	NA	NA	NA	M813	NA	NA	NA	NA
3883	136	136	183	188	265	286	231	241	218	220	169	173	247	255	220	220	M811	F	Adult	2016	NA	NA	NA	NA	NA	NA	M811	NA
3715	136	136	183	188	265	268	228	229	210	216	169	169	251	251	216	220	M809	M	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
2410	129	136	186	188	290	290	231	241	220	220	173	173	238	251	228	228	M813	M	Adult	2014	NA	NA	M813	NA	NA	NA	NA	NA
2462	125	146	184	188	284	284	229	233	216	218	173	181	234	234	216	228	M1975	F	Adult	2015	NA	NA	NA	NA	M1975	NA	NA	NA
529	136	138	184	186	268	284	235	235	211	216	169	169	247	247	224	228	M244	F	Adult	2013	M244	NA	NA	NA	NA	M244	NA	NA
985	136	136	175	175	268	290	235	235	211	218	169	173	251	251	216	220	PP3	M	Adult	2013	PP3	NA	NA	NA	NA	NA	NA	NA
2230	136	136	175	186	284	288	228	237	211	222	169	169	243	255	224	228	M1102	F	Juv	2014	NA	NA	NA	M1102	NA	NA	NA	NA
3845	134	136	183	186	288	290	228	241	218	220	169	181	255	255	216	224	M1102	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
3140	136	136	177	188	284	288	229	235	220	220	169	173	238	251	216	216	M811	M	Juv	2015	NA	NA	NA	NA	NA	M811	NA	M811
3823	136	136	186	188	288	288	233	233	216	216	169	169	238	238	216	220	M1113	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1113	NA
2520	138	148	175	188	268	288	231	239	211	218	169	173	251	251	224	224	M1551	F	Adult	2015	NA	NA	NA	NA	M1551	NA	NA	NA
4021	136	136	177	186	284	284	231	231	220	228	165	173	251	251	216	224	M809	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M809
3501	136	136	175	188	290	290	228	228	220	220	173	173	263	263	212	220	PP3	F	Adult	2016	NA	NA	NA	NA	NA	NA	PP3	NA
3179	136	136	175	186	268	288	229	239	216	216	169	169	251	255	220	228	M1102	F	Adult	2015	NA	NA	NA	NA	M1102	NA	NA	NA
774	136	136	184	186	268	288	233	235	211	220	169	173	255	263	216	224	M244	F	Juv	2013	NA	M244	M244	NA	NA	NA	NA	NA
1650	136	136	175	177	265	288	229	235	211	218	169	169	243	247	220	224	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
1789	136	136	183	186	265	286	229	237	216	218	165	173	238	255	220	220	M811	F	Adult	2014	NA	NA	M811	M811	NA	NA	NA	NA
3779	132	146	177	188	268	290	229	233	220	220	169	181	234	247	212	220	M1979	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1979	NA
2096	125	146	186	188	268	288	229	235	218	218	169	169	251	255	208	220	M1975	M	Juv	2014	NA	NA	NA	M1975	NA	NA	NA	NA
1519	136	136	175	184	265	265	237	239	216	218	173	177	247	247	212	216	M1079	F	Adult	2013	M1079	NA	NA	NA	NA	NA	NA	NA
1492	136	136	186	188	268	268	229	239	216	218	169	169	251	255	216	216	M1079	F	Adult	2013	M1079	NA	NA	NA	NA	NA	NA	NA
3848	134	136	186	186	268	268	229	229	211	222	165	169	251	255	220	224	M1551	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1551	NA
3892	136	142	183	188	268	288	233	235	216	222	169	169	238	247	220	224	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
2218	136	136	175	188	265	288	229	237	216	216	169	169	238	255	216	228	M1102	M	Juv	2014	NA	NA	NA	M1102	NA	NA	NA	NA
2022	136	136	175	186	265	265	233	235	211	211	169	173	251	251	216	232	M244	F	Juv	2014	NA	NA	NA	M244	NA	NA	NA	NA
3508	136	136	175	188	288	288	235	241	216	216	169	169	247	255	216	224	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
457	136	136	183	186	268	268	233	233	220	222	169	173	251	255	224	228	M831	M	Adult	2013	M831	M831	NA	NA	NA	M831	NA	NA
562	125	136	175	175	284	288	229	235	216	220	173	177	247	251	216	220	M244	F	Adult	2013	M244	NA	M244	NA	NA	NA	NA	NA
335	136	136	190	190	290	290	237	237	220	220	173	173	251	251	220	224	M811	F	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
3798	136	136	175	194	274	274	228	229	228	230	169	173	238	243	212	216	PP1	M	Adult	2016	NA	NA	NA	NA	NA	NA	PP1	NA
3262	136	136	175	177	265	288	228	233	211	216	169	173	247	263	216	228	M831	F	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
1640	125	136	175	184	265	268	229	233	211	216	173	173	243	251	216	224	M1079	F	Juv	2013	NA	M1079	NA	M1079	NA	NA	NA	NA
2329	136	136	186	186	268	284	235	235	211	216	169	169	247	247	216	216	M244	F	Adult	2014	NA	NA	M244	NA	NA	NA	NA	NA
2412	134	136	177	183	284	290	231	241	216	216	169	173	243	251	224	224	M813	M	Adult	2014	NA	NA	M813	NA	NA	NA	NA	NA
1947	136	136	175	190	268	288	233	233	220	220	165	169	247	259	220	228	M831	F	Juv	2014	NA	NA	NA	M831	M831	M831	NA	NA
2599	125	125	175	186	265	286	228	229	211	211	169	169	243	259	220	224	M1106	M	Adult	2015	NA	NA	NA	NA	M1106	NA	NA	NA
1216	136	138	188	188	290	290	235	237	220	220	169	169	251	255	224	228	M1113	M	Juv	2013	NA	M1113	NA	NA	NA	NA	NA	NA
27	125	136	186	188	268	288	229	241	216	218	169	173	247	247	220	220	M1112	F	Adult	2013	M1112	NA	NA	NA	NA	NA	NA	NA
2775	136	138	186	188	268	286	229	237	216	220	169	173	251	255	220	224	PP3	M	Juv	2015	NA	NA	NA	NA	NA	PP3	NA	NA
2132	134	136	177	186	268	290	233	235	216	220	169	169	251	263	220	220	M831	F	Adult	2014	NA	NA	M831	NA	NA	NA	NA	NA
3249	138	138	175	188	288	288	233	239	216	218	169	169	247	255	220	224	M831	M	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
3238	134	136	175	175	268	288	235	241	211	220	169	173	251	251	220	228	M831	M	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
1811	136	138	175	183	288	290	229	233	216	220	169	169	234	255	220	224	M1975	F	Adult	2014	NA	NA	M1975	NA	NA	NA	NA	NA
477	136	136	188	188	288	288	231	231	216	220	169	169	255	255	220	220	M831	M	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
1261	138	138	175	188	286	286	229	235	211	211	169	169	238	259	220	224	PP3	F	Juv	2013	NA	PP3	PP3	NA	NA	NA	NA	NA
3759	134	146	186	186	284	288	235	235	220	220	169	169	234	259	216	224	M1979	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1979	NA
1074	136	136	175	184	265	286	229	229	216	216	169	169	243	243	216	220	M809	M	Adult	2013	M809	NA	NA	NA	NA	NA	NA	NA
548	125	136	183	188	284	286	229	235	216	220	169	173	238	247	216	220	M811	M	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
3867	134	134	175	177	265	284	229	237	216	220	169	169	247	251	224	236	M1551	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1551	NA
3631	125	125	188	188	265	265	229	229	220	220	169	169	238	247	212	228	M831	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
1130	136	138	184	186	268	278	231	231	220	230	165	177	234	247	208	220	M1975	F	Adult	2013	M1975	NA	NA	NA	NA	NA	NA	NA
2431	136	146	175	188	268	268	235	239	211	220	169	173	247	251	220	224	M811	M	Adult	2015	NA	NA	NA	NA	M811	NA	NA	NA
207	136	142	175	186	265	288	229	237	211	216	169	169	255	263	216	224	M831	M	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
1104	125	140	186	186	265	288	229	229	216	220	169	173	255	259	216	216	M1975	M	Adult	2013	M1975	NA	NA	NA	M1975	NA	NA	NA
3871	125	136	175	186	288	288	231	231	211	216	169	173	251	251	212	232	M1102	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1102	NA
3324	136	138	184	190	265	284	235	235	216	218	169	181	234	251	212	220	M1975	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1975	M1975
705	136	142	175	188	284	288	231	233	216	220	165	173	243	255	228	232	M1106	F	Adult	2013	M1106	NA	NA	NA	NA	NA	NA	NA
4023	136	136	186	188	288	290	231	231	218	218	169	169	251	255	220	220	M809	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M809
1951	136	138	186	188	288	290	237	239	211	216	173	173	255	255	216	220	M831	F	Juv	2014	NA	NA	NA	M831	NA	NA	NA	NA
340	136	136	175	188	288	288	235	237	220	220	169	169	251	251	220	220	M811	M	Adult	2013	M811	M811	NA	NA	NA	NA	NA	NA
289	136	136	188	188	265	290	233	235	220	220	173	173	251	251	212	212	M831	M	Juv	2013	NA	M831	NA	NA	NA	NA	NA	NA
3342	136	136	177	184	268	288	228	235	211	216	169	169	234	251	212	216	M1975	F	Adult	2016	NA	NA	NA	NA	NA	NA	M1975	NA
1108	136	142	175	188	290	293	224	224	207	216	169	169	251	251	220	224	PP1	F	Adult	2013	PP1	NA	NA	NA	NA	NA	NA	NA
118	136	148	177	188	288	290	229	233	216	216	169	169	247	255	216	224	M831	F	Adult	2013	M831	M831	NA	NA	NA	NA	NA	NA
3488	134	138	177	186	288	288	228	228	216	224	169	177	255	255	224	232	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
3554	134	136	186	190	268	288	231	237	211	214	169	173	247	251	220	224	M831	F	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
1088	136	136	175	188	284	290	241	241	216	216	169	173	238	251	220	220	M809	F	Adult	2013	M809	M809	NA	M809	NA	NA	NA	NA
3005	125	136	186	188	265	293	231	235	218	218	165	169	251	259	216	224	M813	F	Adult	2015	NA	NA	NA	NA	M813	NA	NA	M813
1180	136	138	175	190	288	290	229	237	216	216	169	177	243	251	216	224	M1113	F	Juv	2013	NA	M1113	NA	M1113	NA	NA	NA	NA
2712	136	138	186	188	268	293	229	229	216	216	173	173	243	247	216	228	PP3	F	Juv	2015	NA	NA	NA	NA	NA	PP3	NA	NA
1194	136	136	190	190	284	284	231	235	218	218	169	173	247	255	212	224	PP3	M	Juv	2013	NA	PP3	NA	NA	NA	NA	NA	NA
540	136	136	186	188	268	288	228	229	211	216	169	169	251	255	216	224	M811	F	Juv	2013	NA	M811	NA	NA	NA	NA	NA	NA
3194	134	136	186	186	265	290	239	241	211	216	173	173	251	263	220	224	M1102	F	Adult	2015	NA	NA	NA	NA	M1102	NA	NA	NA
2250	136	146	175	177	284	288	229	233	216	218	169	173	251	255	212	216	M1975	M	Juv	2014	NA	NA	NA	M1975	NA	NA	NA	NA
3496	129	136	177	186	288	288	237	237	210	220	169	173	251	255	232	232	M831	M	Adult	2016	NA	NA	NA	NA	NA	NA	M831	NA
3386	125	136	173	190	284	288	228	241	211	211	169	177	251	259	220	220	M813	F	Adult	2016	NA	NA	NA	NA	NA	NA	M813	M813
2854	134	142	175	186	284	288	239	239	216	220	169	173	238	243	220	220	M831	M	Juv	2015	NA	NA	NA	NA	NA	M831	NA	NA
2917	136	136	175	186	268	268	231	233	214	220	169	169	255	259	216	216	CXSGT	M	Juv	2015	NA	NA	NA	NA	NA	CXSGT	NA	NA
1606	136	136	175	186	284	288	233	239	216	216	173	173	251	251	216	224	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
3052	136	146	173	175	268	268	228	233	216	220	169	169	259	263	216	224	M815	M	Juv	2015	NA	NA	NA	NA	NA	M815	NA	NA
3791	125	138	177	186	268	268	235	235	216	216	173	173	251	251	216	220	PP1	F	Adult	2016	NA	NA	NA	NA	NA	NA	PP1	NA
1974	125	142	175	177	268	284	231	235	211	216	169	169	243	247	216	224	M831	F	Juv	2014	NA	NA	NA	M831	M831	NA	NA	NA
1498	136	150	177	184	268	268	233	239	216	218	169	173	251	255	212	216	M1079	F	Adult	2013	M1079	M1079	NA	NA	NA	NA	NA	NA
3913	136	136	186	188	288	288	233	235	211	216	173	173	238	251	216	216	M809	M	Adult	2016	NA	NA	NA	NA	NA	NA	M809	M809
574	125	136	175	186	268	288	229	235	216	216	169	173	247	263	220	224	M244	F	Adult	2013	M244	NA	NA	NA	NA	NA	NA	NA
2080	125	136	186	186	286	286	228	229	218	218	169	169	238	255	216	216	M1975	M	Juv	2014	NA	NA	NA	M1975	NA	NA	NA	NA
134	136	136	175	177	268	268	233	237	211	220	169	173	255	259	216	220	M831	F	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
2524	136	136	177	188	268	268	235	235	216	222	173	173	251	255	216	220	M1551	M	Adult	2015	NA	NA	NA	NA	M1551	NA	NA	NA
1172	136	136	186	188	268	268	237	241	211	211	169	173	251	251	216	220	M1113	F	Juv	2013	NA	M1113	NA	NA	NA	NA	NA	NA
3392	136	136	190	190	265	265	237	241	216	226	169	169	259	259	220	224	M813	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M813
3886	136	136	177	188	288	288	239	239	211	211	177	177	251	251	220	228	M811	M	Adult	2016	NA	NA	NA	NA	NA	NA	M811	NA
1200	136	136	183	186	268	288	229	233	216	218	169	173	238	251	212	220	PP3	M	Juv	2013	NA	PP3	NA	NA	NA	NA	NA	NA
3932	136	136	186	188	265	288	228	235	216	222	169	169	238	251	216	216	M1079	M	Adult	2016	NA	NA	NA	NA	NA	NA	M1079	NA
3212	138	142	175	175	268	268	235	239	211	220	169	173	243	251	216	220	M831	F	Adult	2015	NA	NA	NA	NA	M831	NA	NA	NA
131	136	136	188	190	288	288	233	241	216	220	173	173	255	255	220	220	M831	F	Adult	2013	M831	NA	M831	NA	NA	NA	NA	NA
4008	136	136	183	188	286	288	231	239	211	216	169	177	247	251	224	224	M809	M	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M809
1041	125	136	188	190	268	268	233	235	218	218	169	169	251	251	216	224	PP3	F	Adult	2013	PP3	NA	NA	NA	NA	NA	NA	NA
991	125	125	175	188	268	288	231	237	211	216	169	169	251	251	220	220	M1113	F	Adult	2013	M1113	NA	NA	NA	NA	NA	NA	NA
3800	136	136	175	186	265	268	235	235	220	220	169	169	251	251	216	220	M815	F	Adult	2016	NA	NA	NA	NA	NA	NA	M815	NA
1499	136	136	186	186	268	284	235	235	220	220	169	173	243	251	212	216	M1079	F	Adult	2013	M1079	NA	NA	NA	NA	NA	NA	NA
788	136	136	175	188	284	290	228	241	216	218	169	169	238	259	216	228	M815	F	Adult	2013	M815	NA	NA	NA	NA	NA	NA	NA
2620	125	138	188	188	265	290	229	233	211	220	169	173	238	263	220	228	PP1	M	Juv	2015	NA	NA	NA	NA	NA	PP1	NA	NA
1349	136	136	181	184	288	288	229	235	211	216	169	190	251	251	212	212	M1975	F	Juv	2013	NA	M1975	NA	NA	NA	NA	NA	NA
515	136	136	188	188	268	290	235	235	216	218	169	173	243	255	216	220	M244	F	Adult	2013	M244	M244	NA	NA	NA	M244	NA	NA
1646	136	136	175	175	286	288	229	233	216	220	169	169	259	263	212	220	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
3113	134	136	186	190	265	268	237	239	211	216	169	177	251	263	216	224	M809	F	Juv	2015	NA	NA	NA	NA	NA	M809	NA	NA
3644	134	134	186	186	290	290	233	233	220	220	169	173	251	251	216	220	M831	F	Juv	2016	NA	NA	NA	NA	NA	NA	NA	M831
1604	136	138	184	186	268	284	229	235	211	216	169	169	243	255	212	216	M1079	F	Juv	2013	NA	M1079	NA	NA	NA	NA	NA	NA
253	134	142	175	175	268	284	237	241	218	218	169	169	238	251	220	232	M831	M	Adult	2013	M831	NA	NA	NA	NA	NA	NA	NA
2099	136	136	184	190	268	284	229	235	211	218	169	181	251	251	216	220	M1975	F	Juv	2014	NA	NA	NA	M1975	NA	NA	NA	NA
1555	136	136	175	190	268	288	235	237	211	220	169	169	247	251	216	228	M831	M	Adult	2013	M831	NA	NA	NA	NA	M831	NA	NA
3666	136	136	186	186	268	290	237	237	211	216	169	173	251	255	216	220	M809	F	Adult	2016	NA	NA	NA	NA	NA	NA	M809	NA
